time,events,wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
time,event,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal
5.003,,5392000,757000,1686000,813000,105000,6360000,20000,14000,11000,222000,68000,65000,2359000,3975000,6334000,25000000,118.4,114.8,91.4,113,117.3866,115.3616,110.4116,118.4,115.475
5.203,,5392000,928000,1686000,1552000,2661000,6360000,20000,14000,11000,222000,68000,65000,2366000,6870000,9236000,25000000,118.4,114.8,91.4,113,117.3866,115.3616,110.4116,118.4,115.475
5.402,,5392000,977000,1330000,980000,3372000,6360000,30000,11000,11000,222000,68000,65000,2228000,2853000,5081000,25000000,118.4,114.8,91.4,113,117.5,115.475,110.525,118.5116,115.5866
5.602,,5505000,1176000,2090000,948000,3250000,6245000,20000,678000,58000,206000,86000,65000,2240000,3363000,5603000,25000000,118.4,114.8,91.4,113,117.5,115.475,110.525,118.5116,115.5866
5.803,,5505000,1265000,2043000,1080000,3250000,6245000,20000,32000,7000,206000,68000,65000,2212000,3428000,5640000,25000000,118.4,114.8,91.4,113,117.5,115.475,110.525,118.5116,115.5866
6.003,,5505000,880000,2043000,1460000,105000,6245000,20000,32000,11000,206000,72000,65000,2340000,4666000,7006000,25000000,118.4,114.8,91.4,113,117.5,115.475,110.525,118.5116,115.5866
6.203,,5533000,955000,2209000,1180000,3453000,6249000,10000,32000,11000,224000,74000,65000,2220000,2944000,5164000,25000000,118.4,114.8,91.4,113,117.5,115.475,110.525,118.5116,115.5866
6.403,,5533000,914000,1663000,920000,4814000,6249000,20000,11000,11000,224000,68000,65000,2246000,3150000,5396000,25000000,118.4,114.8,91.4,113.1116,117.5,115.475,110.525,118.5116,115.7
6.603,,5533000,833000,1520000,960000,5200000,6249000,30000,14000,11000,224000,68000,65000,2211000,3079000,5290000,25000000,118.4,114.8,91.4,113.1116,117.5,115.475,110.525,118.5116,115.7
6.803,,5524000,955000,1758000,610000,105000,6397000,30000,11000,11000,245000,77000,68000,2279000,3091000,5370000,25000000,118.4,114.8,91.4,113.1116,117.5,115.475,110.525,118.5116,115.7
7.003,,5524000,874000,1686000,1680000,3291000,6397000,20000,11000,11000,245000,74000,65000,2199000,4581000,6780000,25000000,118.4,114.8,91.4,113.1116,117.5,115.475,110.525,118.5116,115.7
7.203,,5524000,1184000,2066000,1000000,105000,6397000,20000,14000,7000,245000,68000,65000,2261000,4346000,6607000,25000000,118.4,114.8,91.4,113.1116,117.5,115.475,110.525,118.5116,115.7
7.404,,5551000,1198000,1924000,863000,105000,6422000,20000,14000,11000,218000,68000,65000,2248000,9341000,11589000,25000000,118.4,114.8,91.4,113.1116,117.5,115.5866,110.525,118.5116,115.7
