time,events,wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
time,event,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal
5.002,,5219000,1140000,1853000,1120000,3474000,6032000,20000,14000,11000,220000,68000,68000,2402000,3528000,5930000,25000000,120.2,117.05,103.46,114.0116,119.75,117.275,112.55,120.2,116.825
5.203,,5203000,1207000,1710000,1560000,5058000,6032000,40000,14000,11000,213000,68000,68000,2301000,3635000,5936000,25000000,120.2,117.05,103.46,114.0116,119.75,117.275,112.55,120.2,116.825
5.403,,5203000,853000,2043000,1113000,3189000,6021000,20000,35000,11000,213000,74000,68000,2311000,4132000,6443000,25000000,120.2,117.05,103.46,114.0116,119.75,117.275,112.55,120.2,116.7116
5.603,,5203000,833000,1315000,880000,3128000,6021000,20000,35000,14000,213000,74000,68000,2271000,4756000,7027000,25000000,120.2,117.05,103.46,114.0116,119.75,117.275,112.55,120.2,116.7116
5.804,,5194000,874000,1853000,960000,3392000,6021000,20000,35000,14000,212000,74000,68000,2265000,3486000,5751000,25000000,120.2,117.05,103.46,114.0116,119.75,117.275,112.55,120.2,116.7116
6.004,,5194000,914000,1544000,1100000,3453000,6015000,20000,14000,11000,212000,74000,68000,2249000,3860000,6109000,25000000,120.2,117.05,103.46,114.0116,119.75,117.275,112.55,120.2,116.7116
6.203,,5194000,1207000,1211000,1100000,5464000,6015000,20000,14000,11000,212000,70000,68000,2302000,3812000,6114000,25000000,120.2,117.05,103.46,114.0116,119.75,117.275,112.55,120.2,116.7116
6.403,,5155000,1184000,1853000,1220000,105000,6015000,20000,14000,11000,219000,68000,68000,2299000,4711000,7010000,25000000,120.2,116.6,103.64,114.0116,119.6366,117.275,112.55,120.0866,116.7116
6.603,,5155000,1442000,2043000,806000,796000,6019000,30000,14000,4000,219000,74000,68000,2353000,3921000,6274000,25000000,120.2,117.05,103.64,114.0116,119.6366,117.275,112.55,120.0866,116.7116
6.803,,5155000,1509000,1924000,1270000,105000,6019000,119000,81000,11000,219000,79000,68000,2395000,4668000,7063000,25000000,120.2,117.05,103.64,114.0116,119.6366,117.275,112.55,120.0866,116.7116
7.003,,5142000,1149000,1306000,706000,105000,6019000,20000,35000,11000,284000,74000,68000,2351000,4480000,6831000,25000000,120.2,117.05,103.64,114.0116,119.6366,117.275,112.55,120.0866,116.7116
7.202,,5142000,1279000,1315000,706000,105000,5886000,20000,35000,11000,284000,72000,68000,2333000,4607000,6940000,25000000,120.2,117.05,103.64,114.0116,119.6366,117.275,112.55,120.0866,116.7116
7.403,,5142000,1129000,1401000,1360000,105000,5886000,20000,35000,11000,284000,74000,68000,2322000,8798000,11120000,25000000,120.2,117.05,103.64,114.0116,119.6366,117.275,112.55,120.0866,116.7116
7.603,,5289000,1217000,1306000,840000,105000,5886000,20000,35000,14000,219000,79000,68000,2353000,9312000,11665000,25000000,120.2,117.05,103.64,114.0116,119.6366,117.275,112.55,120.0866,116.7116
7.804,,5289000,1258000,1267000,691000,105000,6039000,30000,11000,11000,219000,77000,68000,2351000,8692000,11043000,25000000,120.2,116.6,103.64,114.0116,119.6366,117.275,112.55,120.0866,116.7116
8.003,,5261000,914000,1924000,1242000,686000,6039000,20000,35000,11000,219000,72000,68000,2323000,3299000,5622000,25000000,120.2,117.05,103.64,114.0116,119.6366,117.275,112.55,120.0866,116.7116
8.203,,5261000,1032000,1520000,691000,5383000,6114000,20000,35000,11000,219000,70000,68000,2347000,4270000,6617000,25000000,120.2,117.05,103.64,114.0116,119.6366,117.275,112.55,120.0866,116.7116
8.403,,5261000,990000,1267000,1270000,5424000,6114000,20000,35000,14000,219000,77000,68000,2324000,4165000,6489000,25000000,120.2,117.05,103.46,114.0116,119.525,117.275,112.55,120.0866,116.7116
8.603,,5225000,949000,1306000,1076000,105000,6114000,20000,11000,11000,214000,68000,68000,2344000,4380000,6724000,25000000,120.2,117.05,103.46,114.0116,119.525,117.275,112.55,120.0866,116.7116
8.803,,5225000,949000,1354000,1000000,105000,6081000,30000,14000,11000,214000,68000,68000,2305000,3824000,6129000,25000000,120.2,117.05,103.46,114.0116,119.525,117.275,112.55,120.0866,116.7116
9.003,,5225000,970000,1339000,749000,105000,6081000,40000,14000,11000,214000,68000,68000,2350000,4514000,6864000,25000000,120.2,116.6,103.46,114.0116,119.525,117.275,112.55,120.0866,116.7116
9.203,,5252000,949000,1315000,670000,105000,6081000,20000,11000,11000,214000,68000,68000,2321000,3565000,5886000,25000000,120.2,117.05,103.46,114.0116,119.525,117.275,112.55,120.0866,116.7116
9.403,,5252000,949000,1315000,665000,105000,6096000,40000,14000,11000,214000,68000,68000,2311000,3997000,6308000,25000000,120.2,117.05,103.64,114.0116,119.6366,117.275,112.55,120.0866,116.7116
9.602,,5252000,948000,1520000,670000,105000,6096000,20000,11000,11000,214000,68000,68000,2340000,3806000,6146000,25000000,120.2,117.05,103.64,114.0116,119.6366,117.275,112.55,120.0866,116.7116
9.802,,5307000,1089000,1330000,814000,105000,6096000,30000,14000,7000,219000,68000,68000,2351000,3562000,5913000,25000000,120.2,116.6,103.64,114.0116,119.6366,117.275,112.55,120.0866,116.7116
10.003,,5307000,1008000,1805000,1060000,104000,6059000,30000,14000,14000,219000,68000,68000,2377000,3664000,6041000,25000000,120.2,117.05,103.64,114.0116,119.6366,117.275,112.55,120.0866,116.7116
