time,events,wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
time,event,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal
5.003,,4917000,860000,1615000,711000,105000,5849000,20000,11000,11000,131000,68000,72000,2117000,4560000,6677000,25000000,123.8,119.75,84.38,119.8616,122.675,121.775,115.25,124.1366,121.55
5.204,,4917000,839000,1339000,731000,105000,5849000,20000,81000,11000,131000,74000,72000,2122000,2929000,5051000,25000000,123.8,119.75,84.38,119.8616,122.675,121.775,115.25,124.1366,121.55
5.403,,4950000,813000,1449000,940000,105000,5849000,20000,35000,11000,198000,70000,72000,2162000,6704000,8866000,25000000,123.8,119.75,84.38,119.8616,122.675,121.775,115.25,124.1366,121.55
5.604,,4950000,813000,1267000,826000,105000,5833000,10000,35000,7000,198000,77000,72000,2161000,3359000,5520000,25000000,123.8,119.75,84.38,119.8616,122.675,121.775,115.25,124.1366,121.55
5.804,,4950000,819000,1204000,1220000,105000,5833000,10000,35000,11000,123000,68000,72000,2144000,3073000,5217000,25000000,123.8,119.75,84.38,119.8616,122.675,121.775,115.25,124.1366,121.55
6.003,,4758000,839000,1330000,1330000,105000,5833000,20000,14000,7000,123000,68000,72000,2189000,6253000,8442000,25000000,123.8,119.75,84.56,119.8616,122.5616,121.775,115.25,124.025,121.55
6.204,,4758000,853000,1315000,1220000,105000,5614000,30000,14000,11000,123000,68000,72000,2208000,3045000,5253000,25000000,123.8,119.75,84.56,119.8616,122.5616,121.775,115.25,124.025,121.55
6.404,,4758000,737000,1354000,1040000,105000,5614000,30000,11000,11000,104000,72000,72000,2201000,6820000,9021000,25000000,123.8,119.75,84.56,119.8616,122.5616,121.775,115.25,124.025,121.55
6.603,,4636000,813000,1243000,1340000,105000,5614000,30000,14000,11000,104000,74000,72000,2111000,6355000,8466000,25000000,123.8,119.75,84.56,119.8616,122.5616,121.775,115.25,124.025,121.55
6.804,,4636000,833000,1179000,1180000,2051000,5395000,20000,11000,11000,104000,74000,72000,2132000,3216000,5348000,25000000,123.8,119.3,84.56,119.8616,122.5616,121.775,115.25,124.025,121.55
7.004,,4636000,874000,1267000,1420000,975000,5395000,20000,11000,11000,274000,68000,72000,2142000,3696000,5838000,25000000,123.8,119.3,84.56,119.8616,122.5616,121.775,115.3616,124.025,121.55
7.204,,4801000,914000,1131000,1220000,1219000,5395000,20000,14000,11000,274000,70000,72000,2145000,3205000,5350000,25000000,123.8,119.3,84.56,119.8616,122.5616,121.775,115.3616,124.025,121.55
7.404,,4801000,757000,1275000,1220000,105000,5667000,30000,14000,7000,274000,70000,72000,2287000,3841000,6128000,25000000,123.8,119.3,84.56,119.8616,122.5616,121.775,115.3616,124.025,121.55
7.604,,4801000,914000,1243000,1300000,593000,5667000,30000,11000,11000,126000,74000,72000,2150000,2878000,5028000,25000000,123.8,119.75,84.56,119.8616,122.5616,121.775,115.3616,124.025,121.55
7.804,,4987000,853000,1219000,1080000,3311000,6127000,30000,11000,7000,126000,74000,72000,2174000,2801000,4975000,25000000,123.8,119.3,84.56,119.8616,122.5616,121.775,115.3616,124.025,121.55
8.004,,4987000,867000,1219000,826000,3357000,6127000,30000,14000,11000,126000,72000,72000,2172000,2760000,4932000,25000000,123.8,119.3,84.56,119.8616,122.5616,121.775,115.3616,123.9116,121.55
8.204,,5176000,914000,1315000,580000,104000,6127000,30000,14000,11000,113000,70000,72000,2213000,3423000,5636000,25000000,123.8,119.75,84.56,119.8616,122.5616,121.775,115.3616,123.9116,121.55
8.404,,5176000,853000,1530000,1420000,105000,6085000,30000,11000,11000,113000,68000,72000,2167000,6800000,8967000,25000000,123.8,119.3,84.56,119.8616,122.5616,121.775,115.3616,123.9116,121.55
8.604,,5176000,1265000,1219000,589000,105000,6085000,20000,14000,11000,113000,68000,72000,2195000,5036000,7231000,25000000,123.8,119.3,84.56,119.8616,122.5616,121.775,115.3616,123.9116,121.55
8.804,,5219000,970000,1196000,691000,2376000,6085000,30000,11000,11000,236000,68000,72000,2237000,3443000,5680000,25000000,123.8,119.75,84.56,119.8616,122.5616,121.775,115.3616,123.9116,121.55
9.004,,5219000,1487000,1251000,512000,105000,6099000,30000,11000,7000,236000,68000,72000,2207000,3091000,5298000,25000000,123.8,119.75,84.38,119.8616,122.5616,121.8866,115.25,123.9116,121.55
9.204,,5219000,914000,1362000,630000,105000,6099000,20000,664000,115000,236000,86000,72000,2208000,4261000,6469000,25000000,123.8,119.75,84.38,119.8616,122.5616,121.8866,115.25,123.9116,121.55
9.404,,5289000,1008000,1315000,999000,2416000,6099000,20000,35000,11000,155000,70000,72000,2327000,2951000,5278000,25000000,123.8,119.75,84.38,119.8616,122.5616,121.8866,115.25,123.9116,121.55
9.604,,5289000,874000,1315000,1200000,105000,6123000,20000,35000,11000,155000,68000,72000,2284000,4026000,6310000,25000000,123.8,120.2,84.38,119.8616,122.5616,121.8866,115.25,123.9116,121.55
9.804,,5289000,1093000,1179000,1169000,168000,6123000,10000,35000,11000,155000,70000,72000,2255000,2967000,5222000,25000000,123.8,120.2,84.38,119.8616,122.5616,121.8866,115.25,123.9116,121.55
10.004,,5234000,928000,1204000,647000,105000,6123000,30000,14000,11000,280000,70000,72000,2250000,3259000,5509000,25000000,123.8,120.2,84.38,119.8616,122.675,121.8866,115.3616,123.9116,121.55
10.203,,5234000,948000,1315000,691000,104000,6055000,30000,14000,7000,280000,70000,72000,2261000,3216000,5477000,25000000,123.8,120.2,84.38,119.8616,122.675,121.8866,115.3616,123.9116,121.55
10.404,,5234000,1048000,1243000,670000,1005000,6055000,20000,35000,11000,102000,68000,72000,2204000,3002000,5206000,25000000,123.8,119.75,84.38,119.8616,122.675,121.8866,115.3616,123.9116,121.55
10.604,,4941000,990000,1267000,766000,105000,6055000,20000,35000,11000,102000,68000,72000,2188000,3421000,5609000,25000000,123.8,119.75,84.38,119.8616,122.675,121.8866,115.3616,123.9116,121.55
10.804,,4941000,874000,1251000,589000,105000,5838000,20000,35000,11000,102000,74000,72000,2203000,2896000,5099000,25000000,123.8,119.75,84.38,119.8616,122.675,121.8866,115.3616,123.9116,121.55
11.004,,4941000,867000,1243000,731000,105000,5838000,10000,35000,4000,105000,68000,72000,2147000,2917000,5064000,25000000,123.8,120.2,84.56,119.8616,122.675,121.8866,115.3616,124.025,121.55
11.204,,4779000,907000,1219000,960000,105000,5838000,30000,11000,11000,105000,70000,72000,2166000,2835000,5001000,25000000,123.8,120.2,84.56,119.8616,122.675,121.8866,115.3616,124.025,121.55
11.405,,4779000,1265000,1781000,691000,105000,5632000,30000,14000,11000,105000,70000,72000,2191000,3103000,5294000,25000000,123.8,119.75,84.56,119.8616,122.675,121.8866,115.3616,124.025,121.55
11.604,,4779000,847000,1219000,853000,105000,5632000,30000,14000,11000,105000,70000,72000,2138000,2752000,4890000,25000000,123.8,119.75,84.56,119.8616,122.675,121.8866,115.3616,124.025,121.55
11.803,,4904000,813000,1267000,589000,104000,5632000,20000,14000,11000,105000,72000,72000,2148000,2963000,5111000,25000000,123.8,119.75,84.56,119.8616,122.675,121.8866,115.3616,124.025,121.55
12.004,,4904000,853000,1219000,940000,105000,5840000,30000,11000,7000,105000,70000,72000,2153000,3113000,5266000,25000000,123.8,119.75,84.56,119.8616,122.675,121.8866,115.3616,124.025,121.4366
12.204,,4904000,833000,1219000,584000,105000,5840000,30000,14000,4000,90000,68000,72000,2167000,3306000,5473000,25000000,123.8,119.75,84.56,119.8616,122.675,121.8866,115.3616,124.025,121.4366
12.404,,4965000,914000,1251000,1100000,105000,5820000,20000,14000,11000,90000,72000,72000,2198000,2599000,4797000,25000000,123.8,119.75,84.56,119.8616,122.675,121.8866,115.3616,124.025,121.4366
12.604,,4965000,860000,1219000,670000,105000,5820000,20000,14000,7000,90000,72000,72000,2204000,3090000,5294000,25000000,123.8,119.75,84.56,119.8616,122.675,121.8866,115.3616,124.025,121.4366
12.804,,4935000,792000,1267000,605000,105000,5820000,30000,14000,11000,90000,70000,72000,2218000,2837000,5055000,25000000,123.8,119.75,84.56,119.8616,122.675,121.8866,115.3616,124.025,121.4366
13.004,,4935000,717000,1243000,580000,105000,5800000,20000,14000,11000,90000,72000,72000,2239000,3059000,5298000,25000000,123.8,119.75,84.56,119.8616,122.675,121.8866,115.3616,123.9116,121.4366
13.204,,4935000,833000,1339000,670000,105000,5800000,30000,11000,11000,90000,74000,72000,2224000,3308000,5532000,25000000,123.8,119.75,84.56,119.8616,122.675,121.8866,115.3616,123.9116,121.4366
13.403,,4709000,833000,1306000,1080000,105000,5800000,30000,14000,11000,95000,68000,72000,2194000,3204000,5398000,25000000,123.8,119.3,84.56,119.8616,122.675,121.8866,115.3616,123.9116,121.4366
13.604,,4709000,757000,1196000,589000,105000,5594000,20000,14000,11000,95000,68000,72000,2204000,2996000,5200000,25000000,123.8,119.3,84.56,119.8616,122.675,121.8866,115.3616,123.9116,121.4366
13.804,,4709000,813000,1171000,670000,105000,5594000,30000,11000,11000,95000,72000,72000,2145000,3336000,5481000,25000000,123.8,119.75,84.56,119.8616,122.675,121.8866,115.3616,123.9116,121.4366
14.004,,4548000,737000,1243000,731000,105000,5594000,20000,78000,11000,95000,72000,72000,2168000,3124000,5292000,25000000,123.8,119.3,84.38,119.8616,122.5616,121.8866,115.3616,123.9116,121.4366
14.204,,4548000,819000,1219000,665000,105000,5170000,10000,11000,11000,95000,70000,72000,2137000,3430000,5567000,25000000,123.8,119.3,84.38,119.8616,122.5616,121.8866,115.3616,123.9116,121.4366
14.404,,4548000,1162000,1473000,660000,105000,5170000,30000,11000,7000,95000,68000,72000,2166000,3098000,5264000,25000000,123.8,119.3,84.38,119.8616,122.5616,121.8866,115.3616,123.9116,121.4366
14.604,,4523000,751000,1179000,1000000,105000,5170000,30000,11000,11000,100000,68000,72000,2228000,3432000,5660000,25000000,123.8,119.3,84.38,119.8616,122.5616,121.8866,115.3616,123.9116,121.4366
14.804,,4523000,914000,1306000,1424000,105000,5439000,30000,11000,7000,100000,68000,72000,2205000,3126000,5331000,25000000,123.8,119.3,84.38,119.8616,122.5616,121.8866,115.3616,123.9116,121.4366
15.003,,4523000,813000,1124000,1540000,105000,5439000,30000,11000,4000,100000,74000,72000,2276000,6499000,8775000,25000000,123.8,119.3,84.56,119.8616,122.5616,121.8866,115.3616,123.8,121.4366
15.204,,4569000,853000,1204000,1460000,105000,5439000,20000,694000,11000,108000,79000,72000,2237000,6474000,8711000,25000000,123.8,119.3,84.56,119.8616,122.5616,121.8866,115.3616,123.8,121.4366
15.404,,4569000,874000,1401000,840000,105000,5464000,20000,35000,11000,108000,68000,72000,2232000,3523000,5755000,25000000,123.8,119.3,84.56,119.8616,122.5616,121.8866,115.3616,123.8,121.4366
15.604,,4569000,839000,1196000,1160000,105000,5464000,10000,35000,11000,108000,90000,72000,2307000,3857000,6164000,25000000,123.8,119.3,84.56,119.8616,122.5616,121.8866,115.3616,123.8,121.4366
15.804,,4798000,874000,1275000,1169000,105000,5464000,20000,35000,11000,90000,68000,72000,2212000,5098000,7310000,25000000,123.8,119.3,84.56,119.8616,122.5616,121.8866,115.3616,123.8,121.4366
16.004,,4798000,853000,1267000,826000,105000,5887000,20000,35000,11000,90000,70000,72000,2206000,6637000,8843000,25000000,123.8,119.3,84.56,119.8616,122.5616,121.8866,115.3616,123.8,121.4366
