wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
5450000,935000,1473000,1014000,649000,6079000,40000,14000,11000,231000,70000,63000,2485000,3850000,6335000,25000000,109.4,105.8,88.88,103.325,108.275,106.3616,101.3,108.5,105.8
5414000,1080000,1496000,1774000,3372000,6061000,40000,14000,11000,231000,68000,63000,2455000,6768000,9223000,25000000,109.4,105.8,88.88,103.325,108.275,106.3616,101.3,108.5,105.8
5414000,1073000,1853000,744000,691000,6061000,40000,8000,11000,231000,72000,63000,2539000,4686000,7225000,25000000,109.4,105.8,88.88,103.325,108.275,106.3616,101.3,108.5,105.8
5414000,975000,1520000,717000,105000,6061000,20000,11000,11000,243000,72000,63000,2603000,4750000,7353000,25000000,109.4,105.8,88.88,103.325,108.275,106.3616,101.3,108.5,105.8
5359000,887000,1615000,820000,105000,6059000,40000,8000,11000,243000,72000,63000,2563000,4296000,6859000,25000000,109.4,105.8,88.88,103.4366,108.5,106.7,101.4116,108.8366,106.025
5359000,990000,1568000,717000,105000,6059000,30000,8000,4000,243000,72000,63000,2588000,10143000,12731000,25000000,109.4,105.8,88.88,103.4366,108.5,106.7,101.4116,108.8366,106.025
5359000,1243000,1315000,1693000,5789000,6059000,20000,73000,11000,264000,74000,63000,2411000,4975000,7386000,25000000,109.4,106.25,88.88,103.4366,108.5,106.7,101.4116,108.8366,106.025
5261000,968000,1568000,867000,3837000,5917000,20000,30000,7000,264000,79000,63000,2577000,4474000,7051000,25000000,109.4,106.25,88.88,103.4366,108.5,106.7,101.4116,108.8366,106.025
5261000,914000,1686000,2076000,4421000,5917000,20000,30000,11000,264000,77000,63000,2539000,6279000,8818000,25000000,109.4,106.25,88.88,103.4366,108.5,106.7,101.4116,108.8366,106.025
5261000,935000,1710000,766000,105000,5917000,20000,30000,4000,300000,72000,63000,2504000,4986000,7490000,25000000,109.4,106.25,88.88,103.55,108.6116,106.925,101.525,109.0616,106.25
5453000,874000,1900000,625000,105000,6128000,20000,14000,11000,300000,68000,63000,2505000,4448000,6953000,25000000,109.4,106.25,88.88,103.55,108.6116,106.925,101.525,109.0616,106.25
5453000,935000,1615000,1254000,5951000,6128000,20000,11000,11000,300000,70000,63000,2460000,4125000,6585000,25000000,109.4,106.25,88.88,103.55,108.6116,106.925,101.525,109.0616,106.25
5453000,1452000,2850000,1492000,105000,6128000,30000,11000,11000,231000,68000,63000,2612000,6397000,9009000,25000000,109.4,106.25,88.88,103.55,108.6116,106.925,101.525,109.0616,106.25
5435000,1050000,2090000,867000,105000,6136000,30000,11000,11000,231000,70000,63000,2593000,5866000,8459000,25000000,109.4,106.25,88.88,103.55,108.6116,106.925,101.525,109.0616,106.25
5435000,914000,1544000,711000,105000,6136000,30000,11000,11000,231000,70000,63000,2517000,3528000,6045000,25000000,109.4,106.25,88.88,103.775,108.95,107.0366,101.525,109.175,106.3616
5435000,948000,1520000,928000,105000,6136000,20000,11000,11000,210000,68000,63000,2516000,5956000,8472000,25000000,109.4,106.25,88.88,103.775,108.95,107.0366,101.525,109.175,106.3616
5402000,1162000,1267000,1251000,105000,6136000,30000,11000,11000,210000,72000,65000,2420000,4176000,6596000,25000000,109.4,106.25,88.88,103.775,108.95,107.0366,101.525,109.175,106.3616
5402000,990000,2209000,1310000,105000,6136000,30000,14000,11000,210000,68000,63000,2568000,6406000,8974000,25000000,109.4,106.25,88.88,103.775,108.95,107.0366,101.525,109.175,106.3616
5402000,935000,1544000,1209000,105000,6136000,30000,11000,11000,217000,70000,63000,2564000,7129000,9693000,25000000,109.4,106.7,88.88,103.775,108.95,107.0366,101.525,109.175,106.3616
5414000,757000,1900000,1048000,2252000,6114000,30000,14000,7000,217000,72000,63000,2497000,10036000,12533000,25000000,109.4,106.7,88.88,103.8866,109.175,107.375,101.75,109.4,106.5866
5414000,874000,1568000,1186000,1857000,6114000,158000,73000,4000,217000,77000,63000,2451000,11220000,13671000,25000000,109.4,106.7,88.88,103.8866,109.175,107.375,101.75,109.4,106.5866
5456000,914000,1339000,1814000,105000,6085000,10000,30000,4000,229000,70000,65000,2411000,4652000,7063000,25000000,109.4,106.7,88.88,103.8866,109.175,107.375,101.75,109.4,106.5866
5456000,1184000,1710000,906000,104000,6085000,20000,30000,11000,229000,70000,65000,2566000,4577000,7143000,25000000,109.4,106.7,88.88,103.8866,109.175,107.375,101.75,109.4,106.5866
5456000,853000,1710000,1071000,105000,6085000,10000,30000,7000,224000,74000,63000,2398000,3881000,6279000,25000000,109.4,106.7,88.88,103.8866,109.175,107.375,101.75,109.4,106.5866
5334000,874000,1995000,1143000,105000,5962000,20000,30000,11000,224000,74000,63000,2532000,4247000,6779000,25000000,109.4,106.7,88.88,104.1116,109.2866,107.6,101.75,109.625,106.8116
5334000,874000,2090000,1134000,104000,5962000,10000,30000,11000,224000,72000,63000,2267000,4286000,6553000,25000000,109.4,106.7,88.88,104.1116,109.2866,107.6,101.75,109.625,106.8116
5334000,792000,1924000,1109000,3900000,5962000,20000,11000,11000,216000,68000,63000,2471000,3771000,6242000,25000000,109.4,106.7,88.88,104.1116,109.2866,107.6,101.75,109.625,106.8116
5158000,833000,1971000,1169000,5830000,5915000,10000,30000,11000,216000,68000,63000,2399000,6909000,9308000,25000000,109.4,106.7,88.88,104.1116,109.2866,107.6,101.75,109.625,106.8116
5158000,914000,1663000,1391000,5830000,5915000,10000,30000,11000,216000,81000,63000,2344000,6702000,9046000,25000000,109.4,106.7,88.88,104.1116,109.2866,107.6,101.75,109.625,106.8116
5158000,955000,1544000,927000,105000,5915000,20000,30000,11000,245000,68000,63000,2336000,5313000,7649000,25000000,109.4,106.7,88.88,104.225,109.5116,107.7116,101.975,109.7366,106.925
5237000,853000,1971000,1315000,105000,5845000,10000,30000,11000,245000,68000,63000,2338000,4791000,7129000,25000000,109.4,106.7,88.88,104.225,109.5116,107.7116,101.975,109.7366,106.925
5237000,914000,1330000,1270000,2558000,5845000,20000,645000,4000,245000,86000,63000,2425000,3552000,5977000,25000000,109.4,106.7,88.88,104.225,109.5116,107.7116,101.975,109.7366,106.925
5237000,914000,2351000,1520000,105000,5845000,10000,30000,11000,205000,72000,63000,2455000,4873000,7328000,25000000,109.4,106.7,88.88,104.225,109.5116,107.7116,101.975,109.7366,106.925
5395000,907000,1315000,1165000,5951000,6088000,20000,30000,4000,205000,68000,63000,2402000,4806000,7208000,25000000,109.4,106.7,88.88,104.225,109.5116,107.7116,101.975,109.7366,106.925
5395000,1189000,1306000,1593000,2558000,6088000,10000,30000,7000,205000,72000,63000,2234000,4500000,6734000,25000000,109.4,106.7,88.88,104.3366,109.625,107.825,102.0866,109.85,107.0366
5395000,1229000,1496000,1673000,5878000,6088000,20000,11000,14000,236000,72000,63000,2272000,4363000,6635000,25000000,109.4,106.7,88.88,104.3366,109.625,107.825,102.0866,109.85,107.0366
5395000,1036000,1449000,1242000,3494000,6081000,20000,14000,11000,236000,74000,63000,2513000,4814000,7327000,25000000,109.4,106.7,88.88,104.3366,109.625,107.825,102.0866,109.85,107.0366
5395000,1076000,2161000,1632000,2125000,6081000,40000,11000,11000,236000,81000,65000,2682000,4563000,7245000,25000000,109.4,106.7,88.88,104.3366,109.625,107.825,102.0866,109.85,107.0366
5395000,1036000,2114000,1306000,105000,6081000,30000,14000,11000,285000,74000,65000,2464000,5456000,7920000,25000000,109.4,107.15,88.88,104.3366,109.625,107.825,102.0866,109.85,107.0366
5359000,874000,1520000,968000,696000,6064000,30000,11000,11000,285000,72000,65000,2753000,4307000,7060000,25000000,109.4,107.15,88.88,104.5616,109.85,108.05,102.2,110.075,107.2616
5359000,914000,2066000,1129000,759000,6064000,30000,14000,11000,285000,72000,65000,2753000,5795000,8548000,25000000,109.4,107.15,88.88,104.5616,109.85,108.05,102.2,110.075,107.2616
5359000,1048000,1449000,1996000,2600000,6064000,30000,11000,11000,236000,68000,65000,2615000,4261000,6876000,25000000,111.2,107.6,88.88,104.5616,109.85,108.05,102.2,110.075,107.2616
5313000,955000,2066000,1208000,105000,6021000,30000,11000,11000,236000,74000,65000,2581000,7975000,10556000,25000000,111.2,107.6,88.88,104.5616,109.85,108.05,102.2,110.075,107.2616
5313000,948000,1948000,1189000,1167000,6021000,20000,11000,11000,236000,72000,65000,2690000,3491000,6181000,25000000,111.2,107.6,88.88,104.5616,109.85,108.05,102.2,110.075,107.2616
5313000,1189000,2233000,1349000,4544000,6021000,30000,11000,11000,229000,72000,65000,2722000,4446000,7168000,25000000,111.2,107.6,88.88,104.675,110.1866,108.3866,102.3116,110.3,107.6
5347000,1089000,2351000,803000,2661000,5973000,30000,14000,11000,229000,74000,65000,2770000,7441000,10211000,25000000,111.2,107.6,88.88,104.675,110.1866,108.3866,102.3116,110.3,107.6
5347000,935000,1496000,1209000,105000,5973000,30000,11000,4000,250000,68000,65000,2526000,6793000,9319000,25000000,111.2,108.05,88.88,104.675,110.1866,108.3866,102.3116,110.3,107.6
5371000,955000,1686000,942000,523000,5971000,30000,11000,11000,250000,74000,65000,2770000,3707000,6477000,25000000,111.2,108.05,88.88,104.675,110.1866,108.3866,102.3116,110.3,107.6
5371000,955000,1449000,1391000,105000,5971000,30000,14000,11000,250000,72000,65000,2723000,8005000,10728000,25000000,111.2,108.05,88.88,104.675,110.1866,108.3866,102.3116,110.3,107.6
5371000,1008000,1520000,1195000,485000,5971000,30000,11000,11000,220000,72000,65000,2762000,5023000,7785000,25000000,111.2,108.05,88.88,104.7866,110.4116,108.725,102.425,110.6366,107.825
5258000,1363000,1758000,726000,4094000,6010000,20000,443000,11000,220000,72000,65000,2627000,4405000,7032000,25000000,111.2,108.05,88.88,104.7866,110.4116,108.725,102.425,110.6366,107.825
5258000,1270000,1805000,1670000,2518000,6010000,40000,11000,11000,220000,72000,65000,2609000,4502000,7111000,25000000,111.2,108.5,88.88,104.7866,110.4116,108.725,102.425,110.6366,107.825
5258000,1251000,1520000,782000,105000,6010000,20000,11000,11000,218000,72000,65000,2691000,5152000,7843000,25000000,111.2,108.5,88.88,104.7866,110.4116,108.725,102.425,110.6366,107.825
5225000,928000,2973000,1078000,105000,5867000,20000,30000,11000,218000,72000,65000,2587000,4633000,7220000,25000000,111.2,108.5,88.88,104.7866,110.4116,108.725,102.425,110.6366,107.825
5225000,1068000,1971000,1165000,4177000,5867000,10000,30000,11000,218000,74000,65000,2607000,4450000,7057000,25000000,111.2,108.5,88.88,105.0116,110.6366,109.0616,102.425,110.8616,108.05
5225000,874000,1829000,1693000,105000,5867000,20000,30000,4000,233000,68000,65000,2721000,5215000,7936000,25000000,111.2,108.95,88.88,105.0116,110.6366,109.0616,102.425,110.8616,108.05
5350000,1016000,2066000,863000,330000,6019000,20000,329000,54000,233000,72000,65000,2683000,3632000,6315000,25000000,111.2,108.95,88.88,105.0116,110.6366,109.0616,102.425,110.8616,108.05
5350000,1036000,1544000,1229000,105000,6019000,20000,76000,11000,233000,74000,65000,2807000,5358000,8165000,25000000,111.2,108.95,88.88,105.0116,110.6366,109.0616,102.425,110.8616,108.05
5350000,1118000,1948000,968000,105000,6019000,20000,30000,11000,227000,72000,65000,2855000,4901000,7756000,25000000,111.2,108.95,88.88,105.0116,110.6366,109.0616,102.425,110.8616,108.05
5389000,1318000,1496000,665000,105000,6072000,20000,30000,11000,227000,68000,65000,2878000,5404000,8282000,25000000,111.2,108.95,88.88,105.2366,110.975,109.2866,102.65,111.2,108.275
5389000,874000,1568000,1895000,5711000,6072000,20000,30000,11000,227000,74000,65000,2685000,9404000,12089000,25000000,111.2,108.95,88.88,105.2366,110.975,109.2866,102.65,111.2,108.275
5389000,914000,1544000,1349000,5793000,6072000,30000,14000,11000,250000,74000,65000,2739000,9072000,11811000,25000000,111.2,108.95,88.88,105.2366,110.975,109.2866,102.65,111.2,108.275
5368000,1097000,2090000,1189000,5588000,6043000,30000,11000,14000,250000,68000,65000,2584000,9697000,12281000,25000000,111.2,108.95,88.88,105.2366,110.975,109.2866,102.65,111.2,108.275
5368000,1056000,1829000,1270000,5964000,6043000,30000,11000,11000,250000,74000,65000,2704000,9845000,12549000,25000000,111.2,108.95,88.88,105.2366,110.975,109.2866,102.65,111.2,108.275
5368000,1519000,2114000,1006000,3527000,6043000,30000,11000,11000,264000,74000,65000,2733000,10319000,13052000,25000000,111.2,109.4,88.88,105.35,111.2,109.5116,102.7616,111.425,108.6116
5325000,894000,1520000,1834000,5649000,6019000,30000,11000,11000,264000,68000,65000,2788000,10406000,13194000,25000000,111.2,109.4,88.88,105.35,111.2,109.5116,102.7616,111.425,108.6116
5325000,1189000,1568000,1209000,5465000,6019000,30000,11000,11000,264000,74000,65000,2688000,9871000,12559000,25000000,111.2,109.4,88.88,105.35,111.2,109.5116,102.7616,111.425,108.6116
5325000,1642000,1686000,1089000,3766000,6019000,20000,11000,7000,236000,74000,65000,2793000,11476000,14269000,25000000,111.2,109.85,88.88,105.35,111.2,109.5116,102.7616,111.425,108.6116
5328000,970000,2280000,1814000,4892000,5981000,30000,14000,11000,236000,68000,65000,2815000,10895000,13710000,25000000,111.2,109.85,88.88,105.35,111.2,109.5116,102.7616,111.425,108.6116
5328000,1250000,1971000,1310000,5895000,5981000,20000,11000,11000,236000,74000,65000,2770000,11441000,14211000,25000000,111.2,109.85,88.88,105.575,111.5366,109.85,102.875,111.875,108.8366
5389000,914000,1781000,1451000,5590000,6013000,30000,14000,11000,288000,68000,65000,2679000,10166000,12845000,25000000,111.2,109.85,88.88,105.575,111.5366,109.85,102.875,111.875,108.8366
5389000,955000,1639000,1814000,148000,6013000,30000,11000,11000,288000,72000,65000,2707000,7267000,9974000,25000000,111.2,109.85,88.88,105.575,111.5366,109.85,102.875,111.875,108.8366
5389000,874000,1520000,1955000,5830000,6013000,20000,11000,11000,288000,74000,65000,2742000,7807000,10549000,25000000,111.2,110.3,88.88,105.575,111.5366,109.85,102.875,111.875,108.8366
5295000,935000,2090000,1318000,3108000,6039000,20000,11000,11000,217000,72000,65000,2875000,9848000,12723000,25000000,113,109.85,88.88,105.575,111.5366,109.85,102.875,111.875,108.8366
5295000,1351000,2209000,1721000,5606000,6039000,20000,11000,11000,217000,74000,65000,2687000,7213000,9900000,25000000,113,110.3,89.06,105.6866,111.875,110.3,102.9866,112.1,109.175
5295000,1073000,2423000,1593000,5444000,6039000,30000,11000,11000,229000,74000,65000,2664000,7441000,10105000,25000000,113,110.3,89.06,105.6866,111.875,110.3,102.9866,112.1,109.175
5261000,874000,2161000,1754000,3494000,5911000,20000,11000,11000,229000,74000,65000,2661000,9346000,12007000,25000000,113,110.3,89.06,105.6866,111.875,110.3,102.9866,112.1,109.175
5261000,1101000,2114000,1229000,5875000,5911000,30000,14000,11000,229000,68000,65000,2571000,6819000,9390000,25000000,113,110.3,89.06,105.6866,111.875,110.3,102.9866,112.1,109.175
5261000,935000,2280000,1169000,3799000,5911000,20000,76000,11000,218000,74000,65000,2566000,8319000,10885000,25000000,113,110.75,89.06,105.6866,111.875,110.3,102.9866,112.1,109.175
5307000,1280000,2090000,2480000,5464000,5968000,20000,30000,11000,218000,74000,65000,2632000,5308000,7940000,25000000,113,110.75,88.88,105.9116,112.1,110.525,103.1,112.325,109.4
5307000,1401000,2399000,1129000,5525000,5968000,20000,659000,4000,218000,86000,65000,2597000,3676000,6273000,25000000,113,110.3,88.88,105.9116,112.1,110.525,103.1,112.325,109.4
5307000,874000,1243000,1440000,4895000,5968000,10000,30000,11000,223000,74000,65000,2789000,7531000,10320000,25000000,113,110.3,88.88,105.9116,112.1,110.525,103.1,112.325,109.4
5383000,1016000,1948000,968000,105000,6079000,20000,643000,4000,223000,86000,65000,2512000,4025000,6537000,25000000,113,110.3,88.88,105.9116,112.1,110.525,103.1,112.325,109.4
5383000,1016000,2399000,1113000,2558000,6079000,10000,30000,11000,223000,70000,65000,2539000,4333000,6872000,25000000,113,110.3,88.88,105.9116,112.1,110.525,103.1,112.325,109.4
5383000,948000,1924000,1284000,105000,6079000,20000,30000,11000,238000,72000,65000,2531000,4645000,7176000,25000000,113,110.75,88.88,106.025,112.325,110.6366,103.325,112.55,109.5116
5420000,955000,2066000,2184000,105000,6068000,20000,30000,11000,238000,74000,65000,2612000,4043000,6655000,25000000,113,110.75,88.88,106.025,112.325,110.6366,103.325,112.55,109.5116
5420000,1068000,1900000,874000,105000,6068000,20000,30000,65000,238000,70000,65000,2581000,4085000,6666000,25000000,113,110.75,88.88,106.025,112.325,110.6366,103.325,112.55,109.5116
5420000,914000,1805000,1263000,105000,6068000,20000,14000,7000,224000,72000,65000,2735000,4619000,7354000,25000000,113,110.3,88.88,106.025,112.325,110.6366,103.325,112.55,109.5116
5411000,1229000,2066000,776000,105000,6070000,20000,11000,11000,224000,68000,65000,2732000,8361000,11093000,25000000,113,110.3,88.88,106.025,112.325,110.6366,103.325,112.55,109.5116
5411000,1016000,1995000,1242000,105000,6070000,30000,14000,11000,224000,74000,65000,2748000,3584000,6332000,25000000,113,110.75,89.06,106.25,112.4366,110.8616,103.4366,112.6616,109.7366
5411000,914000,1568000,1431000,105000,6070000,30000,14000,4000,258000,74000,65000,2736000,4344000,7080000,25000000,113,110.75,89.06,106.25,112.4366,110.8616,103.4366,112.6616,109.7366
5399000,1016000,1449000,1955000,251000,6059000,20000,14000,11000,258000,72000,65000,2738000,3267000,6005000,25000000,113,110.75,89.06,106.25,112.4366,110.8616,103.4366,112.6616,109.7366
5399000,928000,1948000,798000,612000,6059000,30000,11000,11000,258000,72000,65000,2657000,5905000,8562000,25000000,113,110.75,89.06,106.25,112.4366,110.8616,103.4366,112.6616,109.7366
5441000,935000,2114000,1679000,105000,6101000,30000,11000,11000,225000,72000,65000,2666000,8886000,11552000,25000000,113,110.75,89.06,106.25,112.4366,110.8616,103.4366,112.6616,109.7366
5441000,1016000,1686000,948000,1167000,6101000,20000,11000,11000,225000,70000,65000,2795000,4136000,6931000,25000000,113,110.3,89.06,106.475,112.6616,110.975,103.55,112.8866,109.85
5441000,968000,1971000,776000,3853000,6101000,20000,14000,11000,225000,72000,65000,2733000,3876000,6609000,25000000,113,110.75,89.06,106.475,112.6616,110.975,103.55,112.8866,109.85
5212000,914000,1639000,985000,105000,5990000,30000,14000,11000,231000,74000,65000,2751000,6859000,9610000,25000000,113,110.75,89.06,106.475,112.6616,110.975,103.55,112.8866,109.85
5212000,1073000,1995000,806000,3930000,5990000,20000,11000,11000,231000,74000,65000,2727000,3410000,6137000,25000000,113,110.75,89.06,106.475,112.6616,110.975,103.55,112.8866,109.85
5212000,1265000,2138000,1833000,105000,5990000,30000,14000,11000,231000,81000,65000,2697000,5757000,8454000,25000000,113,110.75,89.06,106.475,112.6616,110.975,103.55,112.8866,109.85
5261000,1101000,2161000,1143000,105000,5937000,30000,14000,4000,250000,74000,65000,2614000,9158000,11772000,25000000,113,111.2,89.06,106.5866,112.775,111.2,103.6616,113,110.075
5261000,1140000,1496000,1552000,105000,5937000,20000,11000,11000,250000,74000,65000,2822000,5764000,8586000,25000000,113,110.75,89.06,106.5866,112.775,111.2,103.6616,113,110.075
5261000,1386000,1663000,1143000,105000,5937000,20000,30000,11000,271000,74000,65000,2652000,8691000,11343000,25000000,113,110.75,89.06,106.5866,112.775,111.2,103.6616,113,110.075
5420000,1184000,2161000,1063000,3424000,5997000,30000,14000,11000,271000,68000,65000,2873000,11613000,14486000,25000000,113,110.75,89.06,106.5866,112.775,111.2,103.6616,113,110.075
5420000,1140000,1971000,987000,5588000,5997000,40000,11000,11000,271000,68000,65000,2884000,11135000,14019000,25000000,113,111.2,89.06,106.5866,112.775,111.2,103.6616,113,110.075
5420000,1542000,1995000,1700000,5920000,5997000,30000,11000,11000,236000,68000,65000,2899000,11251000,14150000,25000000,113,111.2,89.06,106.7,113,111.3116,103.775,113.1116,110.1866
5386000,1296000,1995000,987000,3684000,6101000,30000,11000,11000,236000,68000,65000,2847000,10621000,13468000,25000000,113,111.2,89.06,106.7,113,111.3116,103.775,113.1116,110.1866
5386000,1132000,1948000,771000,3362000,6101000,10000,30000,11000,236000,74000,65000,2742000,9215000,11957000,25000000,113,111.65,89.06,106.7,113,111.3116,103.775,113.1116,110.1866
5386000,1273000,1544000,1169000,5875000,6101000,10000,30000,11000,217000,68000,65000,2865000,10448000,13313000,25000000,113,111.65,89.06,106.7,113,111.3116,103.775,113.1116,110.1866
5411000,1698000,1924000,1048000,4974000,6063000,20000,76000,11000,217000,72000,65000,2771000,11062000,13833000,25000000,113,111.65,89.06,106.7,113,111.3116,103.775,113.1116,110.1866
5411000,1376000,1829000,867000,5629000,6063000,20000,30000,7000,217000,74000,65000,2758000,11218000,13976000,25000000,113,111.65,89.06,106.925,113.225,111.65,103.8866,113.45,110.4116
5411000,1363000,2209000,1573000,5547000,6063000,20000,30000,11000,239000,68000,68000,2779000,11144000,13923000,25000000,113,112.1,89.06,106.925,113.225,111.65,103.8866,113.45,110.4116
