wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
5395000,935000,2969000,1021000,105000,6128000,30000,11000,11000,223000,68000,65000,2405000,4138000,6543000,25000000,111.2,108.05,88.52,105.2366,110.525,108.725,102.9866,110.8616,108.05
5395000,907000,2898000,1328000,105000,6117000,30000,14000,7000,223000,68000,63000,2496000,4191000,6687000,25000000,111.2,108.05,88.52,105.2366,110.525,108.725,102.9866,110.8616,108.05
5395000,914000,1900000,942000,105000,6117000,30000,16000,11000,229000,70000,63000,2389000,4155000,6544000,25000000,111.2,108.05,88.52,105.2366,110.525,108.725,102.9866,110.8616,108.05
5389000,935000,2280000,755000,105000,6090000,20000,11000,11000,229000,74000,63000,2466000,7075000,9541000,25000000,111.2,108.05,88.52,105.2366,110.525,108.725,102.9866,110.8616,108.05
5389000,1351000,1330000,1263000,105000,6090000,20000,11000,11000,229000,70000,65000,2504000,3795000,6299000,25000000,111.2,108.05,88.52,105.2366,110.525,108.725,102.9866,110.8616,108.05
5432000,914000,2826000,1670000,1843000,6090000,30000,14000,11000,219000,72000,63000,2539000,3651000,6190000,25000000,111.2,108.05,88.52,105.4616,110.75,108.95,103.1,110.975,108.1616
5432000,853000,2209000,755000,1005000,6072000,20000,11000,11000,219000,68000,63000,2518000,4313000,6831000,25000000,111.2,108.05,88.52,105.4616,110.75,108.95,103.1,110.975,108.1616
5432000,874000,1924000,999000,4605000,6072000,20000,14000,11000,219000,74000,65000,2491000,3925000,6416000,25000000,111.2,108.05,88.52,105.4616,110.75,108.95,103.1,110.975,108.1616
5447000,914000,1924000,1086000,4421000,6072000,30000,11000,11000,249000,72000,65000,2465000,4244000,6709000,25000000,111.2,108.5,88.52,105.4616,110.75,108.95,103.1,110.975,108.1616
5447000,1273000,2233000,1913000,105000,6079000,20000,14000,11000,249000,70000,65000,2478000,3652000,6130000,25000000,111.2,108.5,88.52,105.4616,110.75,108.95,103.1,110.975,108.1616
