time,events,wearable,soc,cvip,cpu,gpu,5v_sys,wlan,nvme_pwr1,nvme_pwr3,nvme_pwr2,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
time,event,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal
15.203,,5658000,2219000,1520000,1260000,105000,6311000,259000,0,5000,4000,70000,65000,2696000,4464000,7160000,25000000,118.4,118.4,75.38,109.9616,116.6,114.4616,106.8116,116.6,113.225
15.402,,5658000,2263000,1544000,1240000,105000,6435000,259000,0,5000,4000,70000,68000,2593000,4491000,7084000,25000000,118.4,117.95,75.38,109.9616,116.6,114.4616,106.925,116.7116,113.225
15.603,,5554000,1408000,1781000,1310000,105000,6435000,188000,0,5000,11000,70000,65000,2659000,4744000,7403000,25000000,118.4,117.95,75.38,109.9616,116.6,114.4616,106.925,116.7116,113.225
15.802,,5554000,2219000,1411000,1089000,105000,6435000,188000,50000,103000,0,88000,68000,2733000,4818000,7551000,25000000,118.4,118.4,75.38,109.9616,116.6,114.4616,106.925,116.7116,113.225
16.002,,5554000,2219000,1758000,2355000,105000,6417000,194000,0,32000,4000,70000,68000,2791000,6427000,9218000,25000000,118.4,118.4,75.38,109.9616,116.6,114.4616,106.925,116.7116,113.225
16.202,,5588000,2263000,1306000,1854000,105000,6417000,194000,0,32000,4000,70000,65000,2624000,5219000,7843000,25000000,118.4,118.4,75.38,109.9616,116.6,114.4616,106.925,116.7116,113.225
16.402,,5588000,2485000,1781000,1456000,105000,6417000,194000,10000,659000,4000,74000,65000,2647000,5271000,7918000,25000000,118.4,118.4,75.38,110.075,116.7116,114.4616,106.925,116.7116,113.3366
16.603,,5588000,1731000,1520000,1178000,105000,6378000,188000,0,32000,4000,70000,68000,2903000,5017000,7920000,25000000,118.4,118.4,75.38,110.075,116.7116,114.4616,106.925,116.7116,113.3366
16.803,,5710000,2285000,1758000,2205000,105000,6378000,188000,0,32000,4000,70000,68000,2739000,5481000,8220000,25000000,118.4,118.4,75.38,110.075,116.7116,114.4616,106.925,116.7116,113.3366
17.002,,5710000,2263000,1568000,1606000,105000,6378000,188000,0,32000,4000,70000,68000,2701000,7277000,9978000,25000000,118.4,118.85,75.38,110.075,116.7116,114.4616,106.925,116.7116,113.3366
17.203,,5575000,2263000,1639000,1884000,105000,6291000,193000,0,5000,11000,70000,65000,2615000,9500000,12115000,25000000,118.4,118.4,75.38,110.075,116.7116,114.4616,106.925,116.7116,113.3366
17.403,,5575000,1386000,1686000,1113000,3439000,6291000,193000,0,5000,4000,70000,68000,2843000,5554000,8397000,25000000,118.4,118.4,75.56,110.075,116.825,114.575,107.0366,116.7116,113.3366
17.603,,5575000,1609000,1710000,1068000,5850000,6291000,193000,0,5000,11000,70000,68000,2701000,9145000,11846000,25000000,118.4,118.4,75.56,110.075,116.825,114.575,107.0366,116.7116,113.3366
17.802,,5499000,1386000,1315000,1097000,6182000,6249000,199000,0,5000,4000,70000,68000,2664000,8365000,11029000,25000000,118.4,118.85,75.56,110.075,116.825,114.575,107.0366,116.7116,113.3366
18.002,,5499000,1553000,1793000,921000,4053000,6249000,199000,0,5000,11000,70000,68000,2675000,9892000,12567000,25000000,118.4,118.85,75.56,110.075,116.825,114.575,107.0366,116.7116,113.3366
18.203,,5499000,1797000,1995000,813000,4266000,6249000,199000,10000,76000,0,70000,68000,2954000,7320000,10274000,25000000,118.4,118.85,75.56,110.075,116.825,114.575,107.0366,116.7116,113.3366
18.404,,5615000,1731000,1315000,1777000,5870000,6373000,181000,10000,78000,173000,88000,68000,2871000,10599000,13470000,25000000,118.4,118.85,75.56,110.1866,117.05,114.6866,107.15,116.9366,113.5616
18.602,,5615000,1318000,1243000,1100000,1740000,6373000,181000,0,32000,4000,70000,68000,3103000,5099000,8202000,25000000,118.4,119.3,75.56,110.1866,117.05,114.6866,107.15,116.9366,113.5616
18.812,,5615000,1753000,1483000,1606000,4306000,6466000,181000,0,30000,4000,70000,68000,2861000,4410000,7271000,25000000,118.4,119.3,75.56,110.1866,117.05,114.6866,107.15,116.9366,113.5616
19.003,,5774000,1287000,1306000,1584000,3418000,6466000,190000,0,32000,4000,70000,68000,2892000,6048000,8940000,25000000,118.4,119.3,75.56,110.1866,117.05,114.6866,107.15,116.9366,113.5616
19.203,,5774000,1686000,1781000,874000,105000,6466000,190000,0,32000,4000,70000,68000,2713000,6964000,9677000,25000000,118.4,119.75,75.56,110.1866,117.05,114.6866,107.15,116.9366,113.5616
19.403,,5774000,1642000,1378000,985000,858000,6267000,190000,0,32000,4000,70000,68000,2875000,7640000,10515000,25000000,118.4,119.75,75.74,110.3,117.275,115.1366,107.15,117.1616,113.7866
19.603,,5716000,1908000,1924000,1209000,398000,6267000,201000,0,5000,11000,70000,68000,2864000,6982000,9846000,25000000,118.4,119.75,75.74,110.3,117.275,115.1366,107.15,117.1616,113.7866
19.804,,5716000,1296000,1227000,1819000,105000,6267000,201000,0,5000,11000,70000,68000,3042000,8214000,11256000,25000000,118.4,119.75,75.74,110.3,117.275,115.1366,107.15,117.1616,113.7866
20.003,,5716000,1442000,1758000,1670000,499000,6444000,201000,0,5000,11000,77000,68000,2829000,9312000,12141000,25000000,118.4,119.75,75.74,110.3,117.275,115.1366,107.15,117.1616,113.7866
