time,events,wearable,soc,cvip,cpu,gpu,5v_sys,wlan,nvme_pwr1,nvme_pwr3,nvme_pwr2,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
time,event,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,power,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal,thermal
25.805,,5856000,1664000,1663000,2848000,105000,6552000,209000,0,5000,11000,70000,70000,3137000,11169000,14306000,25000000,127.4,129.65,91.22,118.175,125.4866,122.9,115.1366,125.825,121.8866
26.002,,5856000,1686000,1913000,1391000,5505000,6700000,209000,10000,3000,4000,70000,72000,3176000,9123000,12299000,25000000,127.4,130.1,91.22,118.175,125.4866,122.9,115.1366,125.825,121.8866
26.203,,5822000,1598000,2755000,1331000,5425000,6700000,339000,10000,81000,4000,74000,72000,3189000,7490000,10679000,25000000,127.4,130.1,91.22,118.175,125.4866,122.9,115.1366,125.825,121.8866
26.403,,5822000,1664000,1758000,1884000,5342000,6700000,339000,0,35000,4000,70000,72000,3121000,8815000,11936000,25000000,127.4,130.1,91.22,118.175,125.4866,122.9,115.1366,125.825,121.8866
26.601,,5822000,1686000,1853000,1471000,105000,6760000,339000,0,35000,4000,70000,72000,3174000,10947000,14121000,25000000,127.4,130.1,91.22,118.2866,125.7116,123.125,115.25,126.05,122.1116
26.802,,5798000,1664000,2138000,1209000,105000,6760000,244000,10000,81000,4000,74000,72000,3164000,11463000,14627000,25000000,127.4,130.1,91.22,118.2866,125.7116,123.125,115.25,126.05,122.1116
27.002,,5798000,1664000,1781000,2529000,105000,6760000,244000,0,35000,4000,70000,72000,3144000,8417000,11561000,25000000,127.4,130.55,91.22,118.2866,125.7116,123.125,115.25,126.05,122.1116
27.203,,5798000,1664000,2636000,2580000,105000,6754000,244000,0,35000,4000,70000,72000,3165000,7707000,10872000,25000000,127.4,130.55,91.22,118.2866,125.7116,123.125,115.25,126.05,122.1116
27.403,,5716000,1398000,1710000,1785000,467000,6754000,217000,0,35000,4000,70000,72000,3213000,4969000,8182000,25000000,127.4,130.55,91.22,118.2866,125.7116,123.125,115.25,126.05,122.1116
27.602,,5716000,1309000,1853000,1948000,105000,6754000,217000,0,35000,11000,70000,70000,3001000,10803000,13804000,25000000,127.4,130.55,91.22,118.4,125.9366,123.35,115.25,126.275,122.225
27.803,,5716000,1309000,2233000,1512000,105000,6628000,229000,0,35000,4000,70000,70000,3047000,7301000,10348000,25000000,127.4,130.55,91.22,118.4,125.9366,123.35,115.25,126.275,122.225
28.002,,5786000,1318000,2399000,1189000,105000,6628000,229000,0,35000,11000,70000,72000,3104000,6505000,9609000,25000000,127.4,130.55,91.22,118.4,125.9366,123.35,115.25,126.275,122.225
28.202,,5786000,1273000,2161000,2040000,105000,6628000,229000,0,5000,4000,70000,72000,3053000,5825000,8878000,25000000,127.4,130.1,91.22,118.4,125.9366,123.35,115.25,126.275,122.225
28.402,,5722000,1398000,2375000,1913000,105000,6554000,218000,0,5000,4000,70000,72000,3013000,4774000,7787000,25000000,127.4,130.55,91.22,118.4,125.9366,123.35,115.25,126.275,122.225
28.602,,5722000,1363000,2518000,2247000,105000,6554000,218000,0,5000,11000,70000,72000,2829000,5830000,8659000,25000000,127.4,130.55,91.22,118.5116,126.05,123.575,115.3616,126.3866,122.3366
28.803,,5722000,1420000,2636000,1541000,105000,6554000,218000,0,5000,4000,70000,72000,2787000,5443000,8230000,25000000,127.4,130.55,91.22,118.5116,126.05,123.575,115.3616,126.3866,122.3366
29.002,,5697000,1408000,2494000,1233000,105000,6581000,206000,0,5000,4000,70000,70000,2710000,7338000,10048000,25000000,127.4,130.55,91.22,118.5116,126.05,123.575,115.3616,126.3866,122.3366
29.203,,5697000,1287000,2731000,2253000,3521000,6581000,206000,0,5000,11000,70000,72000,2802000,5832000,8634000,25000000,127.4,130.55,91.22,118.5116,126.05,123.575,115.3616,126.3866,122.3366
29.403,,5697000,1376000,2803000,1841000,3424000,6627000,206000,0,8000,7000,70000,70000,2795000,4680000,7475000,25000000,127.4,130.55,91.22,118.5116,126.05,123.575,115.3616,126.3866,122.3366
29.603,,5728000,1296000,2855000,1998000,1588000,6627000,216000,0,5000,11000,70000,72000,2788000,5191000,7979000,25000000,127.4,130.1,91.22,118.625,126.1616,123.575,115.475,126.5,122.3366
29.803,,5728000,1620000,2351000,985000,3644000,6627000,216000,0,8000,7000,70000,72000,3064000,7363000,10427000,25000000,127.4,130.1,91.22,118.625,126.1616,123.575,115.475,126.5,122.3366
30.002,,5728000,1797000,2090000,899000,5464000,6555000,216000,0,5000,4000,70000,72000,3052000,7101000,10153000,25000000,127.4,130.55,91.22,118.625,126.1616,123.575,115.475,126.5,122.3366
30.203,,5789000,1353000,2161000,1734000,3603000,6555000,224000,0,8000,4000,70000,72000,2934000,4802000,7736000,25000000,127.4,130.55,91.22,118.625,126.1616,123.575,115.475,126.5,122.3366
30.404,,5789000,1420000,2280000,1593000,3521000,6555000,224000,0,5000,4000,70000,72000,2978000,5426000,8404000,25000000,127.4,130.55,91.22,118.625,126.1616,123.575,115.475,126.5,122.3366
30.602,,5789000,1753000,2090000,1884000,858000,6534000,224000,0,5000,7000,70000,72000,3123000,6723000,9846000,25000000,127.4,130.55,91.22,118.7366,126.275,123.6866,115.475,126.6116,122.5616
30.803,,5777000,1908000,1544000,1969000,5891000,6534000,217000,0,5000,11000,70000,72000,3130000,5767000,8897000,25000000,127.4,130.55,91.22,118.7366,126.275,123.6866,115.475,126.6116,122.5616
31.003,,5777000,1553000,2589000,1028000,5951000,6534000,217000,10000,78000,0,70000,72000,3030000,10909000,13939000,25000000,127.4,130.55,91.22,118.7366,126.275,123.6866,115.475,126.6116,122.5616
31.203,,5777000,1886000,2256000,1156000,6100000,6590000,217000,208000,629000,4000,90000,72000,2984000,9230000,12214000,25000000,127.4,131,91.22,118.7366,126.275,123.6866,115.475,126.6116,122.5616
31.404,,5636000,1398000,1663000,1156000,3603000,6590000,252000,0,35000,11000,70000,72000,2892000,5734000,8626000,25000000,127.4,130.55,91.22,118.7366,126.275,123.6866,115.475,126.6116,122.5616
31.603,,5636000,1886000,2043000,1349000,4749000,6590000,252000,0,35000,4000,70000,72000,3080000,11001000,14081000,25000000,127.4,131,91.22,118.85,126.3866,123.9116,115.475,126.725,122.675
31.804,,5636000,1664000,2541000,2083000,6033000,6563000,252000,0,35000,4000,70000,72000,3147000,10432000,13579000,25000000,127.4,131,91.22,118.85,126.3866,123.9116,115.475,126.725,122.675
32.004,,5585000,1908000,1568000,1178000,4388000,6563000,266000,0,35000,4000,70000,72000,2881000,6280000,9161000,25000000,127.4,131,91.22,118.85,126.3866,123.9116,115.475,126.725,122.675
32.203,,5585000,1642000,2708000,1798000,942000,6563000,266000,0,8000,4000,70000,72000,3218000,10785000,14003000,25000000,127.4,131,91.22,118.85,126.3866,123.9116,115.475,126.725,122.675
32.403,,5585000,1642000,1721000,1509000,105000,6572000,246000,0,35000,4000,72000,72000,3104000,5679000,8783000,25000000,127.4,131,91.22,118.85,126.3866,123.9116,115.475,126.725,122.675
32.604,,5697000,1753000,1758000,2247000,105000,6572000,246000,10000,35000,4000,70000,72000,3195000,11799000,14994000,25000000,127.4,131,91.22,118.85,126.6116,124.025,115.5866,126.95,122.7866
32.804,,5697000,1686000,2541000,1413000,2806000,6572000,246000,0,35000,4000,70000,70000,3112000,10773000,13885000,25000000,127.4,131,91.22,118.85,126.6116,124.025,115.5866,126.95,122.7866
33.005,,5704000,1509000,1506000,942000,2785000,6563000,212000,0,35000,4000,70000,72000,3081000,11185000,14266000,25000000,127.4,131,91.22,118.85,126.6116,124.025,115.5866,126.95,122.7866
33.203,,5704000,1775000,2518000,1734000,3848000,6563000,212000,0,5000,7000,70000,72000,3120000,4584000,7704000,25000000,127.4,131,91.22,118.85,126.6116,124.025,115.5866,126.95,122.7866
33.404,,5704000,1775000,1615000,1693000,475000,6563000,212000,0,5000,7000,70000,72000,3045000,10782000,13827000,25000000,127.4,131,91.22,118.85,126.6116,124.025,115.5866,126.95,122.7866
33.602,,5722000,1420000,1853000,1895000,105000,6594000,224000,0,5000,4000,70000,72000,3001000,5348000,8349000,25000000,127.4,131,91.22,118.9616,126.6116,124.1366,115.5866,127.0616,122.9
33.802,,5722000,1509000,1758000,1169000,105000,6594000,224000,0,8000,4000,70000,72000,3015000,6063000,9078000,25000000,127.4,131,91.22,118.9616,126.6116,124.1366,115.5866,127.0616,122.9
34.003,,5722000,1553000,2945000,1632000,2639000,6628000,224000,0,8000,7000,70000,72000,3080000,6850000,9930000,25000000,127.4,131,91.22,118.9616,126.6116,124.1366,115.5866,127.0616,122.9
34.202,,5734000,1664000,2256000,1713000,5708000,6628000,221000,0,5000,7000,70000,72000,2999000,8012000,11011000,25000000,127.4,131,91.22,118.9616,126.6116,124.1366,115.5866,127.0616,122.9
34.402,,5734000,1886000,2565000,1250000,2027000,6628000,221000,0,5000,4000,70000,72000,2966000,6185000,9151000,25000000,127.4,131,91.22,118.9616,126.6116,124.1366,115.5866,127.0616,122.9
34.604,,5734000,1642000,2446000,1431000,5363000,6607000,221000,0,5000,11000,70000,72000,2960000,5360000,8320000,25000000,127.4,131.45,91.22,119.075,126.725,124.25,115.7,127.175,123.0116
34.803,,5768000,1908000,2304000,1814000,5813000,6607000,266000,0,5000,4000,70000,72000,2967000,4601000,7568000,25000000,127.4,131,91.22,119.075,126.725,124.25,115.7,127.175,123.0116
35.002,,5768000,1553000,2565000,1351000,105000,6607000,266000,0,5000,11000,70000,72000,3062000,9052000,12114000,25000000,127.4,131,91.22,119.075,126.725,124.25,115.7,127.175,123.0116
35.203,,5768000,1509000,1995000,1874000,5688000,6572000,266000,0,5000,11000,70000,72000,3011000,8371000,11382000,25000000,127.4,131.45,91.22,119.075,126.725,124.25,115.7,127.175,123.0116
35.403,,5917000,1620000,1829000,1955000,5017000,6572000,216000,0,5000,4000,70000,72000,3099000,9728000,12827000,25000000,127.4,131.45,91.22,119.075,126.725,124.25,115.7,127.175,123.0116
35.601,,5917000,1631000,1971000,2444000,105000,6572000,216000,0,5000,4000,70000,72000,3077000,11593000,14670000,25000000,127.4,131,91.22,119.1866,126.8366,124.3616,115.7,127.2866,123.125
35.802,,5917000,1430000,1781000,2096000,105000,7284000,216000,0,8000,11000,70000,72000,3070000,6017000,9087000,25000000,129.2,131.45,91.22,119.1866,126.8366,124.3616,115.7,127.2866,123.125
36.002,,6402000,1430000,2731000,2116000,105000,7284000,231000,10000,78000,4000,70000,72000,3108000,11726000,14834000,25000000,129.2,131.45,91.22,119.1866,126.8366,124.3616,115.7,127.2866,123.125
36.203,,6402000,1398000,2066000,1998000,105000,7284000,231000,20000,3000,11000,70000,72000,3082000,6228000,9310000,25000000,129.2,131.45,91.22,119.1866,126.8366,124.3616,115.7,127.2866,123.125
36.403,,6402000,1598000,1686000,2459000,105000,7566000,231000,10000,81000,4000,74000,72000,3090000,10071000,13161000,25000000,129.2,131.45,91.22,119.1866,126.8366,124.3616,115.7,127.2866,123.125
36.602,,6533000,1363000,1995000,2333000,105000,7566000,234000,0,35000,4000,70000,72000,3072000,6226000,9298000,25000000,129.2,131.45,91.22,119.3,126.95,124.475,115.7,127.4,123.2366
36.803,,6533000,1420000,1829000,2996000,105000,7566000,234000,0,35000,7000,70000,72000,3056000,10889000,13945000,25000000,129.2,131.45,91.22,119.3,126.95,124.475,115.7,127.4,123.2366
37.002,,6533000,1363000,1663000,1229000,169000,7545000,234000,0,35000,11000,70000,72000,3156000,4277000,7433000,25000000,129.2,131.45,91.22,119.3,126.95,124.475,115.7,127.4,123.2366
37.203,,6582000,1265000,1674000,1895000,105000,7545000,229000,0,8000,4000,70000,72000,3130000,5106000,8236000,25000000,129.2,131.45,91.22,119.3,126.95,124.475,115.7,127.4,123.2366
37.404,,6582000,1273000,1686000,1296000,702000,7545000,229000,10000,81000,4000,70000,72000,3072000,5536000,8608000,25000000,129.2,131.45,91.22,119.3,126.95,124.475,115.7,127.4,123.2366
37.602,,6033000,1273000,1686000,1492000,1843000,7017000,229000,0,35000,4000,70000,72000,2893000,4698000,7591000,25000000,129.2,131.45,91.22,119.4116,127.0616,124.5866,115.8116,127.5116,123.4616
37.803,,6033000,1363000,2713000,2529000,105000,7017000,215000,0,35000,4000,70000,72000,3154000,4997000,8151000,25000000,129.2,131.45,91.22,119.4116,127.0616,124.5866,115.8116,127.5116,123.4616
38.003,,6033000,1430000,1924000,1562000,105000,7017000,215000,0,35000,4000,70000,72000,3043000,4967000,8010000,25000000,129.2,131.45,91.22,119.4116,127.0616,124.5866,115.8116,127.5116,123.4616
38.203,,5822000,1430000,1948000,1169000,3562000,6685000,291000,0,8000,7000,70000,72000,2904000,4801000,7705000,25000000,129.2,131.45,91.22,119.4116,127.0616,124.5866,115.8116,127.5116,123.4616
38.403,,5822000,1318000,1781000,1391000,3582000,6685000,291000,0,5000,4000,70000,72000,2870000,4491000,7361000,25000000,129.2,131.45,91.22,119.4116,127.0616,124.5866,115.8116,127.5116,123.4616
38.603,,5822000,1442000,1686000,985000,4449000,6685000,291000,0,5000,7000,70000,72000,2861000,7025000,9886000,25000000,129.2,131,91.22,119.525,127.175,124.7,115.925,127.625,123.4616
38.804,,5780000,1408000,1496000,2055000,3664000,6603000,214000,0,8000,11000,70000,72000,2881000,4913000,7794000,25000000,129.2,131,91.22,119.525,127.175,124.7,115.925,127.625,123.4616
39.003,,5780000,1797000,1686000,1071000,5931000,6603000,214000,0,5000,4000,70000,72000,2920000,6556000,9476000,25000000,129.2,131,91.22,119.525,127.175,124.7,115.925,127.625,123.4616
39.203,,5780000,1442000,2043000,1063000,5875000,6634000,214000,0,5000,11000,70000,72000,3069000,10535000,13604000,25000000,129.2,131,91.22,119.525,127.175,124.7,115.925,127.625,123.4616
39.403,,5816000,1398000,1805000,1028000,2477000,6634000,236000,0,5000,4000,70000,70000,3181000,7902000,11083000,25000000,129.2,131.45,91.22,119.525,127.175,124.7,115.925,127.625,123.4616
39.602,,5816000,1686000,1615000,1020000,3582000,6634000,236000,0,8000,11000,70000,72000,3059000,6143000,9202000,25000000,129.2,131.45,91.22,119.6366,127.2866,124.7,116.0366,127.625,123.575
39.803,,5816000,1386000,1339000,1927000,105000,6468000,236000,0,5000,11000,70000,72000,2989000,5070000,8059000,25000000,129.2,131,91.22,119.6366,127.2866,124.7,116.0366,127.625,123.575
40.003,,5774000,1376000,2280000,2088000,5099000,6468000,233000,0,5000,7000,70000,72000,3124000,7091000,10215000,25000000,129.2,131.45,91.22,119.6366,127.2866,124.7,116.0366,127.625,123.575
40.203,,5774000,1886000,1805000,1466000,5545000,6468000,233000,0,5000,11000,70000,72000,2865000,7340000,10205000,25000000,129.2,131.45,91.22,119.6366,127.2866,124.7,116.0366,127.625,123.575
40.404,,5774000,1797000,2446000,985000,5951000,6694000,233000,0,5000,7000,70000,72000,2872000,8245000,11117000,25000000,129.2,131.45,91.22,119.6366,127.2866,124.7,116.0366,127.625,123.575
40.603,,5655000,1664000,1948000,2116000,2510000,6694000,250000,0,5000,4000,70000,72000,3106000,6018000,9124000,25000000,129.2,131.45,91.22,119.6366,127.4,124.925,116.0366,127.7366,123.6866
40.803,,5655000,1642000,1805000,2316000,105000,6694000,250000,0,5000,4000,70000,72000,3169000,11495000,14664000,25000000,129.2,131.45,91.22,119.6366,127.4,124.925,116.0366,127.7366,123.6866
41.004,,5655000,1620000,1568000,1263000,105000,6721000,250000,0,8000,7000,74000,72000,3209000,10434000,13643000,25000000,129.2,131.45,91.22,119.6366,127.4,124.925,116.0366,127.7366,123.6866
41.203,,5713000,1598000,1924000,1028000,105000,6721000,231000,10000,3000,4000,70000,72000,3108000,11083000,14191000,25000000,129.2,131.45,91.22,119.6366,127.4,124.925,116.0366,127.7366,123.6866
41.403,,5713000,1642000,1758000,2205000,105000,6721000,231000,20000,667000,18000,88000,72000,3191000,10476000,13667000,25000000,129.2,131.9,91.22,119.6366,127.4,124.925,116.0366,127.7366,123.6866
41.605,,5713000,1686000,1496000,1229000,4851000,6683000,231000,0,35000,4000,70000,72000,3178000,8522000,11700000,25000000,129.2,131.45,91.22,119.75,127.4,125.0366,116.15,127.85,123.8
41.804,,5844000,1686000,2518000,1613000,1032000,6683000,223000,0,35000,4000,70000,72000,3164000,4404000,7568000,25000000,129.2,131.45,91.22,119.75,127.4,125.0366,116.15,127.85,123.8
42.003,,5844000,1509000,2256000,1371000,2352000,6683000,223000,0,35000,7000,70000,72000,3095000,4779000,7874000,25000000,129.2,131.45,91.22,119.75,127.4,125.0366,116.15,127.85,123.8
42.202,,5816000,1487000,1710000,1471000,2600000,6638000,223000,0,35000,4000,70000,72000,3065000,5645000,8710000,25000000,129.2,131.45,91.22,119.75,127.4,125.0366,116.15,127.85,123.8
42.403,,5816000,1420000,1900000,1713000,2806000,6638000,210000,10000,81000,0,70000,72000,3012000,5713000,8725000,25000000,129.2,131.45,91.22,119.75,127.4,125.0366,116.15,127.85,123.8
42.603,,5816000,1420000,1948000,1673000,675000,6638000,210000,0,35000,4000,70000,72000,3037000,5328000,8365000,25000000,129.2,131.45,91.22,119.8616,127.5116,125.0366,116.15,127.9616,123.9116
42.802,,5725000,1620000,2423000,2338000,105000,6594000,210000,0,35000,4000,70000,72000,3061000,10583000,13644000,25000000,129.2,131.45,91.22,119.8616,127.5116,125.0366,116.15,127.9616,123.9116
43.003,,5725000,1509000,1449000,2741000,2272000,6594000,193000,0,35000,4000,70000,72000,3045000,5644000,8689000,25000000,129.2,131.9,91.22,119.8616,127.5116,125.0366,116.15,127.9616,123.9116
43.203,,5725000,1908000,2446000,1471000,2579000,6594000,193000,0,8000,7000,70000,72000,2936000,5166000,8102000,25000000,129.2,131.9,91.22,119.8616,127.5116,125.0366,116.15,127.9616,123.9116
43.402,,5691000,1642000,1853000,1250000,5936000,6616000,221000,0,5000,11000,70000,72000,2935000,7509000,10444000,25000000,129.2,131.45,91.22,119.8616,127.5116,125.0366,116.15,127.9616,123.9116
43.606,,5691000,1753000,1315000,1178000,2868000,6616000,221000,0,35000,4000,70000,72000,3169000,11690000,14859000,25000000,129.2,131.9,91.22,119.8616,127.625,125.15,116.2616,127.9616,124.025
43.802,,5691000,1686000,1924000,2590000,5486000,6623000,221000,0,35000,4000,70000,72000,3114000,8080000,11194000,25000000,129.2,131.9,91.22,119.8616,127.625,125.15,116.2616,127.9616,124.025
44.002,,5710000,1620000,1900000,1552000,105000,6623000,277000,0,35000,4000,70000,72000,3027000,11157000,14184000,25000000,129.2,131.45,91.22,119.8616,127.625,125.15,116.2616,127.9616,124.025
44.202,,5710000,1664000,1971000,2258000,105000,6623000,277000,0,35000,4000,70000,72000,3301000,10329000,13630000,25000000,129.2,131.45,91.22,119.8616,127.625,125.15,116.2616,127.9616,124.025
44.402,,5710000,1686000,1900000,1573000,105000,6409000,277000,0,8000,11000,70000,72000,3221000,9324000,12545000,25000000,129.2,131.45,91.22,119.8616,127.625,125.15,116.2616,127.9616,124.025
44.603,,5737000,1775000,1686000,1310000,105000,6409000,215000,0,5000,11000,70000,72000,3237000,11137000,14374000,25000000,129.2,131.9,91.22,119.975,127.7366,125.15,116.375,128.075,124.1366
44.803,,5737000,1731000,2589000,1551000,105000,6409000,215000,0,5000,4000,70000,72000,3176000,10377000,13553000,25000000,129.2,131.45,91.22,119.975,127.7366,125.15,116.375,128.075,124.1366
45.003,,5737000,1430000,1686000,1854000,1433000,6638000,215000,0,8000,11000,70000,72000,3168000,5642000,8810000,25000000,129.2,131.9,91.22,119.975,127.7366,125.15,116.375,128.075,124.1366
45.203,,5713000,1609000,1995000,2459000,105000,6638000,228000,0,5000,11000,70000,72000,3148000,11440000,14588000,25000000,129.2,131.9,91.22,119.975,127.7366,125.15,116.375,128.075,124.1366
45.402,,5713000,1318000,1710000,2056000,105000,6638000,228000,0,8000,11000,70000,72000,3186000,5572000,8758000,25000000,129.2,131.9,91.22,119.975,127.7366,125.15,116.375,128.075,124.1366
45.602,,5713000,1309000,1900000,1934000,105000,6663000,228000,0,5000,7000,70000,72000,3202000,5257000,8459000,25000000,129.2,131.9,91.22,120.0866,127.85,125.375,116.375,128.1866,124.25
45.803,,5704000,1398000,2043000,1445000,105000,6663000,225000,0,8000,7000,70000,72000,3120000,5554000,8674000,25000000,129.2,131.9,91.22,120.0866,127.85,125.375,116.375,128.1866,124.25
46.003,,5704000,1376000,1900000,1636000,105000,6663000,225000,0,8000,11000,70000,72000,3063000,4407000,7470000,25000000,129.2,131.9,91.22,120.0866,127.85,125.375,116.375,128.1866,124.25
46.203,,5704000,1420000,1829000,2141000,422000,6794000,225000,0,8000,4000,70000,72000,3118000,5333000,8451000,25000000,129.2,131.9,91.22,120.0866,127.85,125.375,116.375,128.1866,124.25
46.403,,5917000,1398000,2114000,1339000,3562000,6794000,205000,0,8000,11000,70000,72000,3215000,4621000,7836000,25000000,129.2,131.9,91.22,120.0866,127.85,125.375,116.375,128.1866,124.25
46.603,,5917000,1386000,1781000,1996000,105000,6794000,205000,10000,648000,0,74000,72000,3162000,5518000,8680000,25000000,129.2,131.9,91.22,120.0866,127.85,125.4866,116.4866,128.3,124.3616
46.803,,6414000,1363000,1805000,1734000,3582000,7358000,205000,0,35000,4000,70000,72000,3041000,4218000,7259000,25000000,129.2,131.9,91.22,120.0866,127.85,125.4866,116.4866,128.3,124.3616
47.002,,6414000,1363000,2066000,1263000,105000,7358000,219000,0,35000,4000,70000,72000,2895000,6411000,9306000,25000000,129.2,132.35,91.22,120.0866,127.85,125.4866,116.4866,128.3,124.3616
47.203,,6414000,1363000,2423000,1250000,3342000,7358000,219000,0,35000,4000,70000,72000,2928000,7696000,10624000,25000000,129.2,132.35,91.22,120.0866,127.85,125.4866,116.4866,128.3,124.3616
47.405,,6134000,1318000,1578000,1754000,105000,7271000,219000,0,8000,7000,70000,72000,3192000,4497000,7689000,25000000,129.2,132.35,91.22,120.0866,127.85,125.4866,116.4866,128.3,124.3616
47.602,,6134000,1430000,2518000,1445000,2950000,7271000,223000,0,8000,11000,70000,72000,2863000,5076000,7939000,25000000,129.2,132.8,91.22,120.2,127.9616,125.6,116.4866,128.4116,124.3616
47.803,,6134000,1363000,2090000,2508000,105000,7271000,223000,0,8000,4000,70000,72000,2893000,5543000,8436000,25000000,129.2,132.35,91.22,120.2,127.9616,125.6,116.4866,128.4116,124.3616
48.003,,5853000,1664000,2280000,1541000,6100000,6957000,223000,0,8000,7000,70000,72000,2869000,10191000,13060000,25000000,129.2,132.8,91.22,120.2,127.9616,125.6,116.4866,128.4116,124.3616
48.203,,5853000,1864000,2233000,1113000,4428000,6957000,226000,0,5000,11000,70000,72000,3027000,9168000,12195000,25000000,129.2,132.35,91.22,120.2,127.9616,125.6,116.4866,128.4116,124.3616
48.403,,5853000,1886000,2043000,1391000,6125000,6842000,226000,0,5000,4000,70000,72000,2866000,10296000,13162000,25000000,129.2,132.35,91.22,120.2,127.9616,125.6,116.4866,128.4116,124.3616
48.602,,5731000,1620000,1710000,955000,2827000,6842000,226000,0,35000,4000,70000,72000,3074000,6384000,9458000,25000000,129.2,132.8,91.22,120.2,128.075,125.6,116.6,128.4116,124.475
48.803,,5731000,1664000,2351000,826000,2638000,6842000,223000,0,35000,4000,70000,72000,3020000,8049000,11069000,25000000,129.2,132.35,91.22,120.2,128.075,125.6,116.6,128.4116,124.475
49.003,,5731000,1886000,2043000,978000,942000,6723000,223000,0,35000,4000,70000,72000,2869000,7655000,10524000,25000000,129.2,132.35,91.22,120.2,128.075,125.6,116.6,128.4116,124.475
49.204,,5719000,1420000,2708000,1049000,3149000,6723000,217000,0,35000,4000,70000,72000,2883000,10580000,13463000,25000000,129.2,132.8,91.22,120.2,128.075,125.6,116.6,128.4116,124.475
49.403,,5719000,1664000,2043000,887000,5058000,6723000,217000,0,5000,4000,70000,72000,3176000,6016000,9192000,25000000,129.2,132.8,91.22,120.2,128.075,125.6,116.6,128.4116,124.475
49.604,,5719000,1864000,2660000,1606000,7170000,6751000,217000,0,5000,4000,70000,72000,3056000,7547000,10603000,25000000,129.2,132.8,91.22,120.3116,128.075,125.6,116.6,128.525,124.475
49.804,,5591000,1487000,2399000,2269000,7353000,6751000,250000,0,5000,11000,70000,72000,3231000,6103000,9334000,25000000,129.2,132.8,91.22,120.3116,128.075,125.6,116.6,128.525,124.475
50.004,,5591000,1686000,2973000,999000,1013000,6751000,250000,0,8000,4000,70000,72000,3256000,11180000,14436000,25000000,129.2,132.8,91.22,120.3116,128.075,125.6,116.6,128.525,124.475
50.205,,5591000,1509000,2375000,1434000,7211000,6891000,250000,0,5000,11000,70000,72000,3232000,8833000,12065000,25000000,129.2,132.8,91.22,120.3116,128.075,125.6,116.6,128.525,124.475
50.403,,5676000,1642000,2066000,1870000,105000,6891000,239000,0,5000,7000,70000,72000,3244000,11165000,14409000,25000000,129.2,132.8,91.22,120.3116,128.075,125.6,116.6,128.525,124.475
50.603,,5676000,1686000,2043000,2355000,105000,6891000,239000,0,5000,4000,70000,72000,3179000,12170000,15349000,25000000,129.2,132.8,91.22,120.3116,128.1866,125.7116,116.6,128.6366,124.5866
50.804,,5676000,1553000,2731000,2056000,105000,6959000,239000,0,5000,7000,70000,72000,3172000,10783000,13955000,25000000,129.2,132.8,91.22,120.3116,128.1866,125.7116,116.6,128.6366,124.5866
51.003,,5807000,1664000,1829000,1673000,4687000,6959000,205000,0,8000,7000,70000,72000,3071000,5595000,8666000,25000000,129.2,132.8,91.22,120.3116,128.1866,125.7116,116.6,128.6366,124.5866
51.203,,5807000,1542000,2494000,1089000,2518000,6959000,205000,0,8000,7000,70000,74000,3096000,6258000,9354000,25000000,129.2,132.8,91.22,120.3116,128.1866,125.7116,116.6,128.6366,124.5866
51.403,,5883000,1487000,1971000,1673000,2477000,7059000,205000,0,8000,4000,70000,72000,3107000,6105000,9212000,25000000,129.2,133.25,91.22,120.3116,128.1866,125.7116,116.6,128.6366,124.5866
51.604,,5883000,1553000,2494000,2380000,4042000,7059000,225000,0,8000,4000,70000,72000,3202000,5388000,8590000,25000000,129.2,133.25,91.22,120.3116,128.3,125.825,116.6,128.75,124.5866
51.802,,5883000,1642000,1530000,1371000,4794000,7059000,225000,10000,35000,4000,70000,72000,2980000,5101000,8081000,25000000,129.2,132.8,91.22,120.3116,128.3,125.825,116.6,128.75,124.5866
52.003,,5990000,1642000,1710000,2338000,2804000,7143000,225000,0,35000,4000,70000,72000,3097000,5726000,8823000,25000000,129.2,132.8,91.22,120.3116,128.3,125.825,116.6,128.75,124.5866
52.203,,5990000,1553000,1805000,2253000,2722000,7143000,213000,0,35000,4000,70000,72000,3108000,5465000,8573000,25000000,129.2,133.25,91.22,120.3116,128.3,125.825,116.6,128.75,124.5866
52.402,,5990000,1642000,1995000,1371000,5017000,7143000,213000,0,35000,4000,70000,72000,3091000,8331000,11422000,25000000,129.2,133.25,91.22,120.3116,128.3,125.825,116.6,128.75,124.5866
52.603,,6503000,1553000,2114000,1371000,5080000,7629000,213000,0,5000,11000,70000,72000,3043000,8494000,11537000,25000000,129.2,133.25,91.22,120.425,128.3,125.825,116.7116,128.8616,124.7
52.803,,6503000,1908000,1520000,1471000,1970000,7629000,263000,0,8000,7000,90000,72000,2974000,5398000,8372000,25000000,129.2,133.25,91.22,120.425,128.3,125.825,116.7116,128.8616,124.7
53.001,,6503000,1664000,2684000,2125000,103000,7806000,263000,0,35000,4000,70000,72000,3049000,10651000,13700000,25000000,129.2,132.8,91.22,120.425,128.3,125.825,116.7116,128.8616,124.7
