wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
5097000,853000,1554000,1573000,1843000,5756000,30000,11000,4000,227000,72000,65000,2381000,4527000,6908000,25000000,111.2,108.5,90.5,105.125,110.6366,108.8366,103.325,110.975,108.05
5097000,914000,1674000,1041000,147000,5756000,20000,73000,11000,227000,79000,65000,2387000,4541000,6928000,25000000,111.2,108.5,90.5,105.125,110.6366,108.8366,103.325,110.975,108.05
5097000,935000,1781000,980000,105000,5756000,30000,8000,11000,227000,68000,65000,2396000,4820000,7216000,25000000,111.2,108.5,90.5,105.125,110.6366,108.8366,103.325,110.975,108.05
4898000,935000,2375000,867000,649000,5539000,40000,8000,11000,217000,68000,65000,2370000,4269000,6639000,25000000,111.2,108.5,90.68,105.35,110.8616,109.0616,103.4366,111.0866,108.1616
4898000,1178000,1781000,1006000,105000,5539000,30000,11000,11000,217000,68000,65000,2400000,3849000,6249000,25000000,111.2,108.5,90.68,105.35,110.8616,109.0616,103.4366,111.0866,108.1616
5115000,935000,2945000,1199000,105000,5539000,40000,11000,11000,217000,68000,65000,2443000,4556000,6999000,25000000,111.2,108.5,90.68,105.35,110.8616,109.0616,103.4366,111.0866,108.1616
5115000,914000,2066000,778000,105000,5754000,30000,11000,4000,232000,77000,65000,2376000,8181000,10557000,25000000,111.2,108.5,90.68,105.35,110.8616,109.0616,103.4366,111.0866,108.1616
5115000,914000,1948000,1260000,105000,5754000,20000,645000,4000,232000,95000,65000,2530000,3781000,6311000,25000000,111.2,108.95,90.68,105.35,110.8616,109.0616,103.4366,111.0866,108.1616
4901000,874000,2256000,1089000,333000,5754000,20000,76000,11000,232000,77000,65000,2498000,4285000,6783000,25000000,111.2,108.95,90.68,105.575,111.0866,109.2866,103.55,111.3116,108.3866
4901000,874000,2351000,893000,4530000,5741000,20000,32000,11000,248000,72000,65000,2511000,4128000,6639000,25000000,111.2,108.95,90.68,105.575,111.0866,109.2866,103.55,111.3116,108.3866
4901000,914000,1506000,968000,105000,5741000,20000,30000,4000,248000,72000,65000,2413000,3993000,6406000,25000000,111.2,108.95,90.68,105.575,111.0866,109.2866,103.55,111.3116,108.3866
5094000,874000,1639000,711000,3910000,5741000,10000,30000,11000,237000,74000,65000,2421000,3770000,6191000,25000000,111.2,108.95,90.68,105.575,111.0866,109.2866,103.55,111.3116,108.3866
5094000,907000,1411000,832000,4401000,5539000,20000,14000,11000,237000,70000,65000,2413000,4831000,7244000,25000000,111.2,108.95,90.68,105.575,111.0866,109.2866,103.55,111.3116,108.3866
5094000,977000,1483000,1310000,105000,5539000,20000,11000,11000,237000,74000,65000,2546000,3539000,6085000,25000000,111.2,109.4,90.5,105.6866,111.2,109.4,103.6616,111.5366,108.5
5106000,914000,2114000,776000,105000,5539000,20000,14000,11000,237000,68000,65000,2467000,4588000,7055000,25000000,111.2,109.4,90.5,105.6866,111.2,109.4,103.6616,111.5366,108.5
5106000,874000,1948000,706000,691000,5756000,20000,14000,11000,237000,77000,65000,2511000,4615000,7126000,25000000,111.2,108.95,90.5,105.6866,111.2,109.4,103.6616,111.5366,108.5
5106000,853000,1568000,1306000,105000,5756000,20000,76000,11000,237000,72000,65000,2448000,4730000,7178000,25000000,111.2,109.4,90.5,105.6866,111.2,109.4,103.6616,111.5366,108.5
4898000,955000,2399000,1512000,105000,5756000,20000,76000,11000,231000,74000,65000,2443000,4633000,7076000,25000000,111.2,109.4,90.5,105.6866,111.2,109.4,103.6616,111.5366,108.5
4898000,955000,2351000,968000,105000,5541000,20000,30000,11000,231000,68000,65000,2452000,5877000,8329000,25000000,111.2,109.4,90.68,105.8,111.425,109.625,103.8866,111.7616,108.725
4898000,975000,1781000,1855000,105000,5541000,20000,76000,11000,231000,79000,65000,2377000,3923000,6300000,25000000,111.2,109.4,90.68,105.8,111.425,109.625,103.8866,111.7616,108.725
5097000,833000,1663000,2141000,105000,5541000,10000,30000,11000,281000,68000,65000,2353000,4642000,6995000,25000000,113,108.95,90.68,105.8,111.425,109.625,103.8866,111.7616,108.725
5097000,948000,1449000,1574000,105000,5720000,20000,30000,14000,281000,68000,65000,2273000,4465000,6738000,25000000,113,108.95,90.68,105.8,111.425,109.625,103.8866,111.7616,108.725
5097000,853000,1354000,1691000,105000,5720000,20000,30000,4000,281000,68000,65000,2219000,4187000,6406000,25000000,113,108.95,90.68,105.8,111.425,109.625,103.8866,111.7616,108.725
4706000,839000,1401000,691000,105000,5720000,30000,11000,11000,219000,72000,65000,2333000,7098000,9431000,25000000,113,108.95,90.68,105.9116,111.65,109.85,104,111.875,108.8366
4706000,798000,1639000,630000,105000,5373000,20000,30000,4000,219000,72000,63000,2430000,7040000,9470000,25000000,113,108.5,90.68,105.9116,111.65,109.85,104,111.875,108.8366
4706000,751000,2351000,1109000,2408000,5373000,20000,30000,14000,219000,72000,65000,2275000,10039000,12314000,25000000,113,108.95,90.68,105.9116,111.65,109.85,104,111.875,108.8366
5051000,839000,1330000,921000,4449000,6006000,10000,30000,11000,226000,70000,63000,2234000,3914000,6148000,25000000,113,108.95,90.68,105.9116,111.65,109.85,104,111.875,108.8366
5051000,757000,1781000,1863000,104000,6006000,10000,30000,11000,226000,68000,63000,2409000,4020000,6429000,25000000,113,108.95,90.68,105.9116,111.65,109.85,104,111.875,108.8366
5484000,874000,1520000,1562000,105000,6006000,30000,11000,11000,226000,68000,63000,2666000,4546000,7212000,25000000,113,108.95,90.68,106.1366,111.7616,109.9616,104.1116,111.9866,108.95
5484000,819000,1449000,1028000,105000,6088000,30000,11000,11000,227000,68000,65000,2399000,4567000,6966000,25000000,113,108.95,90.68,106.1366,111.7616,109.9616,104.1116,111.9866,108.95
5484000,819000,1615000,1089000,105000,6088000,10000,30000,11000,227000,68000,65000,2296000,7271000,9567000,25000000,113,108.95,90.68,106.1366,111.7616,109.9616,104.1116,111.9866,108.95
5319000,792000,2518000,1754000,5895000,6088000,20000,30000,11000,227000,68000,63000,2312000,6965000,9277000,25000000,113,108.95,90.68,106.1366,111.7616,109.9616,104.1116,111.9866,108.95
5319000,1073000,2304000,1552000,3398000,5822000,20000,30000,7000,224000,68000,65000,2371000,10461000,12832000,25000000,113,108.95,90.68,106.1366,111.7616,109.9616,104.1116,111.9866,108.95
5319000,798000,1449000,1189000,3398000,5822000,20000,30000,11000,224000,72000,65000,2506000,7187000,9693000,25000000,113,108.95,90.68,106.25,111.9866,110.075,104.225,111.9866,109.0616
5118000,792000,1354000,2076000,105000,5822000,20000,645000,4000,224000,86000,65000,2417000,5538000,7955000,25000000,113,108.95,90.68,106.25,111.9866,110.075,104.225,111.9866,109.0616
5118000,853000,1900000,1451000,5424000,5935000,10000,30000,4000,216000,74000,65000,2515000,7323000,9838000,25000000,113,109.4,90.68,106.25,111.9866,110.075,104.225,111.9866,109.0616
5118000,874000,1473000,1209000,5711000,5935000,20000,30000,7000,216000,74000,65000,2464000,4729000,7193000,25000000,113,109.4,90.68,106.25,111.9866,110.075,104.225,111.9866,109.0616
5460000,914000,1354000,1573000,5486000,5935000,10000,30000,11000,263000,74000,65000,2496000,4101000,6597000,25000000,113,109.4,90.68,106.25,111.9866,110.075,104.225,111.9866,109.0616
5460000,833000,2265000,1863000,105000,6090000,20000,11000,11000,263000,68000,65000,2624000,5329000,7953000,25000000,113,109.4,90.68,106.3616,112.1,110.3,104.3366,112.2116,109.2866
5460000,914000,1615000,1109000,105000,6090000,30000,14000,11000,263000,74000,65000,2560000,8935000,11495000,25000000,113,109.85,90.68,106.3616,112.1,110.3,104.3366,112.2116,109.2866
5484000,1016000,1362000,1371000,2682000,6090000,30000,11000,11000,251000,74000,65000,2626000,4664000,7290000,25000000,113,109.85,90.68,106.3616,112.1,110.3,104.3366,112.2116,109.2866
5484000,874000,1544000,1190000,2722000,6121000,20000,11000,11000,251000,74000,65000,2632000,4253000,6885000,25000000,113,109.85,90.68,106.3616,112.1,110.3,104.3366,112.2116,109.2866
5484000,1016000,1473000,1541000,5588000,6121000,30000,11000,11000,251000,68000,65000,2531000,4536000,7067000,25000000,113,109.85,90.68,106.3616,112.1,110.3,104.3366,112.2116,109.2866
5450000,914000,2066000,1208000,105000,6121000,20000,14000,11000,226000,72000,65000,2483000,6788000,9271000,25000000,113,109.85,90.68,106.5866,112.4366,110.6366,104.45,112.55,109.625
5450000,874000,2209000,1790000,105000,6152000,30000,14000,11000,226000,72000,65000,2546000,7587000,10133000,25000000,113,110.3,90.68,106.5866,112.4366,110.6366,104.45,112.55,109.625
5450000,935000,1781000,1284000,105000,6152000,20000,11000,11000,226000,72000,65000,2797000,7782000,10579000,25000000,113,110.3,90.68,106.5866,112.4366,110.6366,104.45,112.55,109.625
5438000,975000,1473000,1028000,570000,6152000,20000,11000,11000,254000,74000,65000,2647000,4207000,6854000,25000000,113,110.3,90.68,106.5866,112.4366,110.6366,104.45,112.55,109.625
5438000,1158000,1378000,670000,2405000,6174000,30000,11000,11000,254000,72000,65000,2587000,4392000,6979000,25000000,113,110.3,90.68,106.5866,112.4366,110.6366,104.45,112.55,109.625
5438000,949000,1568000,2119000,105000,6174000,20000,11000,11000,254000,68000,65000,2502000,5058000,7560000,25000000,113,110.3,90.68,106.7,112.6616,110.975,104.5616,112.8866,109.85
5273000,1280000,2209000,1109000,169000,6174000,20000,11000,11000,265000,74000,65000,2571000,4141000,6712000,25000000,113,110.75,90.68,106.7,112.6616,110.975,104.5616,112.8866,109.85
5273000,1199000,1473000,749000,105000,6066000,20000,14000,11000,265000,74000,65000,2612000,5186000,7798000,25000000,113,110.75,90.68,106.7,112.6616,110.975,104.5616,112.8866,109.85
5505000,955000,2280000,711000,2950000,6066000,20000,14000,11000,265000,79000,65000,2615000,4230000,6845000,25000000,113,111.2,90.68,106.7,112.6616,110.975,104.5616,112.8866,109.85
5505000,955000,1496000,813000,105000,6043000,20000,14000,11000,264000,81000,65000,2654000,9250000,11904000,25000000,113,111.2,90.68,106.7,112.6616,110.975,104.5616,112.8866,109.85
5505000,1056000,2304000,798000,148000,6043000,30000,11000,11000,264000,79000,65000,2684000,4493000,7177000,25000000,113,111.2,90.68,106.925,113,111.3116,104.675,113.225,110.1866
5496000,1016000,2209000,1777000,1073000,6043000,20000,11000,11000,264000,74000,65000,2679000,5254000,7933000,25000000,113,111.2,90.68,106.925,113,111.3116,104.675,113.225,110.1866
5496000,1036000,2114000,1310000,527000,6158000,20000,645000,4000,228000,79000,65000,2656000,3985000,6641000,25000000,113,111.2,90.68,106.925,113,111.3116,104.675,113.225,110.1866
5496000,975000,2233000,1351000,3971000,6158000,10000,32000,11000,228000,74000,65000,2634000,3850000,6484000,25000000,113,111.65,90.68,106.925,113,111.3116,104.675,113.225,110.1866
5496000,1016000,1948000,1178000,105000,6158000,10000,30000,11000,228000,72000,65000,2671000,6776000,9447000,25000000,113,111.65,90.68,106.925,113,111.3116,104.675,113.225,110.1866
5496000,1016000,2043000,1014000,350000,6156000,10000,30000,11000,216000,74000,65000,2796000,5554000,8350000,25000000,113,111.65,90.68,107.15,113.3366,111.65,104.7866,113.5616,110.4116
5496000,955000,1686000,1008000,3713000,6156000,20000,14000,11000,216000,74000,65000,2751000,5389000,8140000,25000000,113,111.65,90.68,107.15,113.3366,111.65,104.7866,113.5616,110.4116
5466000,914000,2029000,927000,3445000,6156000,20000,76000,11000,216000,74000,65000,2752000,8779000,11531000,25000000,113,112.1,90.68,107.15,113.3366,111.65,104.7866,113.5616,110.4116
5466000,853000,1995000,906000,5881000,6125000,10000,30000,11000,216000,74000,65000,2703000,11055000,13758000,25000000,113,111.65,90.68,107.15,113.3366,111.65,104.7866,113.5616,110.4116
5466000,874000,1568000,771000,2990000,6125000,20000,32000,11000,216000,74000,65000,2714000,10711000,13425000,25000000,114.8,112.1,90.68,107.15,113.3366,111.65,104.7866,113.5616,110.4116
5514000,1158000,1686000,906000,3548000,6125000,20000,30000,11000,222000,74000,65000,2667000,11080000,13747000,25000000,114.8,112.1,90.68,107.2616,113.675,111.9866,104.9,113.7866,110.75
5514000,853000,2399000,1596000,3548000,6159000,20000,11000,11000,222000,74000,65000,2817000,10556000,13373000,25000000,114.8,112.1,90.68,107.2616,113.675,111.9866,104.9,113.7866,110.75
5514000,955000,1568000,1431000,2845000,6159000,20000,11000,11000,222000,74000,65000,2829000,10152000,12981000,25000000,114.8,112.1,90.68,107.2616,113.675,111.9866,104.9,113.7866,110.75
5505000,860000,1615000,1189000,3527000,6159000,30000,11000,11000,218000,68000,65000,2826000,8831000,11657000,25000000,114.8,112.55,90.68,107.2616,113.675,111.9866,104.9,113.7866,110.75
5505000,914000,2090000,1814000,2083000,6190000,20000,11000,14000,218000,74000,65000,2649000,10150000,12799000,25000000,114.8,112.55,90.68,107.2616,113.675,111.9866,104.9,113.7866,110.75
5505000,853000,2589000,847000,5813000,6190000,20000,11000,11000,218000,74000,65000,2664000,9963000,12627000,25000000,114.8,112.55,90.68,107.4866,113.9,112.325,105.125,114.125,111.0866
5447000,798000,1686000,1471000,3562000,6190000,20000,11000,11000,199000,74000,65000,2609000,9354000,11963000,25000000,114.8,112.55,90.68,107.4866,113.9,112.325,105.125,114.125,111.0866
5447000,792000,2114000,2070000,5180000,6187000,20000,11000,11000,199000,74000,65000,2523000,5258000,7781000,25000000,114.8,112.55,90.68,107.4866,113.9,112.325,105.125,114.125,111.0866
5447000,874000,2731000,987000,5977000,6187000,20000,14000,11000,199000,74000,65000,2564000,10025000,12589000,25000000,114.8,112.55,90.68,107.4866,113.9,112.325,105.125,114.125,111.0866
5264000,1158000,2636000,1734000,5444000,6187000,20000,11000,11000,246000,74000,65000,2690000,6872000,9562000,25000000,114.8,112.55,90.68,107.4866,113.9,112.325,105.125,114.125,111.0866
5264000,1178000,1639000,1955000,5940000,6108000,20000,11000,11000,246000,79000,65000,2688000,10164000,12852000,25000000,114.8,112.55,90.68,107.7116,114.125,112.55,105.2366,114.4616,111.3116
5484000,874000,1496000,1996000,4306000,6108000,20000,14000,11000,246000,74000,65000,2630000,9950000,12580000,25000000,114.8,112.55,90.68,107.7116,114.125,112.55,105.2366,114.4616,111.3116
5484000,1169000,2288000,1068000,5545000,5984000,20000,14000,11000,238000,74000,68000,2657000,7641000,10298000,25000000,114.8,112.55,90.68,107.7116,114.125,112.55,105.2366,114.4616,111.3116
5484000,1129000,1520000,1451000,5545000,5984000,20000,14000,11000,238000,70000,68000,2657000,7063000,9720000,25000000,114.8,112.55,90.68,107.7116,114.125,112.55,105.2366,114.4616,111.3116
5545000,975000,1710000,1573000,5688000,5984000,30000,14000,11000,238000,74000,65000,2598000,7754000,10352000,25000000,114.8,112.55,90.68,107.7116,114.125,112.55,105.2366,114.4616,111.3116
5545000,955000,1853000,2316000,3738000,6170000,30000,483000,4000,214000,74000,65000,2750000,10519000,13269000,25000000,114.8,112.55,90.86,107.9366,114.35,112.775,105.2366,114.6866,111.5366
5545000,1076000,1948000,1250000,5891000,6170000,30000,11000,7000,214000,68000,65000,2581000,8112000,10693000,25000000,114.8,112.55,90.86,107.9366,114.35,112.775,105.2366,114.6866,111.5366
5521000,1239000,2114000,1189000,5464000,6170000,30000,402000,11000,214000,86000,65000,2465000,3973000,6438000,25000000,114.8,112.55,90.86,107.9366,114.35,112.775,105.2366,114.6866,111.5366
5521000,1036000,1829000,2316000,2743000,6154000,20000,30000,11000,289000,70000,65000,2694000,5240000,7934000,25000000,114.8,112.55,90.86,107.9366,114.35,112.775,105.2366,114.6866,111.5366
5521000,1016000,1663000,1573000,2682000,6154000,20000,30000,11000,289000,74000,65000,2714000,4913000,7627000,25000000,114.8,112.55,90.86,107.9366,114.35,112.775,105.2366,114.6866,111.5366
5472000,874000,2043000,1969000,5464000,6154000,10000,32000,11000,289000,68000,65000,2653000,5152000,7805000,25000000,114.8,112.55,90.86,108.05,114.575,112.8866,105.4616,114.8,111.65
5472000,1138000,1615000,1492000,2743000,6163000,10000,32000,11000,215000,68000,65000,2494000,4830000,7324000,25000000,114.8,112.55,90.86,108.05,114.575,112.8866,105.4616,114.8,111.65
5472000,1016000,1520000,1874000,5424000,6163000,20000,645000,4000,215000,92000,65000,2510000,4210000,6720000,25000000,114.8,112.55,90.86,108.05,114.575,112.8866,105.4616,114.8,111.65
5460000,1008000,1568000,867000,796000,6163000,20000,32000,7000,215000,74000,68000,2503000,4667000,7170000,25000000,114.8,112.55,90.86,108.05,114.575,112.8866,105.4616,114.8,111.65
5460000,1016000,1615000,2055000,105000,6117000,10000,30000,11000,229000,74000,68000,2589000,3505000,6094000,25000000,114.8,113,90.86,108.05,114.575,112.8866,105.4616,114.8,111.65
5460000,1363000,1378000,1113000,105000,6117000,20000,30000,11000,229000,72000,68000,2568000,4095000,6663000,25000000,114.8,112.55,90.86,108.275,114.6866,113,105.575,114.9116,111.7616
5423000,1008000,2043000,1006000,105000,6117000,20000,32000,7000,238000,68000,65000,2551000,5536000,8087000,25000000,114.8,112.55,90.86,108.275,114.6866,113,105.575,114.9116,111.7616
5423000,1620000,2066000,1306000,105000,6123000,30000,14000,11000,238000,72000,65000,2773000,5706000,8479000,25000000,114.8,113,90.86,108.275,114.6866,113,105.575,114.9116,111.7616
5423000,1050000,1948000,1391000,105000,6123000,20000,76000,11000,238000,86000,65000,2641000,5094000,7735000,25000000,114.8,113,90.86,108.275,114.6866,113,105.575,114.9116,111.7616
5463000,1542000,1995000,1798000,105000,6123000,10000,30000,11000,246000,79000,65000,2735000,5275000,8010000,25000000,114.8,113,90.86,108.275,114.6866,113,105.575,114.9116,111.7616
5463000,1300000,1544000,1014000,358000,6174000,20000,32000,11000,246000,74000,65000,2816000,5203000,8019000,25000000,114.8,113,90.86,108.3866,114.8,113.225,105.8,115.025,111.875
5463000,1258000,1805000,1178000,105000,6174000,10000,30000,11000,246000,74000,65000,2764000,5706000,8470000,25000000,114.8,113,90.86,108.3866,114.8,113.225,105.8,115.025,111.875
5258000,1199000,1639000,749000,586000,6174000,20000,11000,11000,215000,68000,65000,2678000,5036000,7714000,25000000,114.8,113,90.86,108.3866,114.8,113.225,105.8,115.025,111.875
5258000,1036000,1948000,1328000,105000,6066000,20000,16000,11000,215000,77000,65000,2584000,4396000,6980000,25000000,114.8,113,90.86,108.3866,114.8,113.225,105.8,115.025,111.875
5380000,907000,1639000,935000,503000,6066000,20000,14000,11000,215000,68000,65000,2378000,4122000,6500000,25000000,114.8,113,90.86,108.3866,114.8,113.225,105.8,115.025,111.875
5380000,1036000,1520000,820000,105000,5858000,30000,11000,11000,255000,72000,65000,2558000,8045000,10603000,25000000,114.8,113,90.86,108.6116,115.025,113.3366,105.9116,115.25,112.1
5380000,874000,1544000,813000,3398000,5858000,20000,14000,11000,255000,79000,68000,2619000,5113000,7732000,25000000,114.8,113,90.86,108.6116,115.025,113.3366,105.9116,115.25,112.1
5414000,874000,2209000,955000,3643000,5858000,30000,14000,11000,255000,68000,65000,2562000,4275000,6837000,25000000,114.8,113,90.86,108.6116,115.025,113.3366,105.9116,115.25,112.1
5414000,928000,1829000,746000,348000,6026000,30000,14000,11000,225000,72000,65000,2564000,4308000,6872000,25000000,114.8,113,90.86,108.6116,115.025,113.3366,105.9116,115.25,112.1
5414000,914000,1449000,942000,105000,6026000,20000,11000,11000,225000,68000,65000,2640000,4650000,7290000,25000000,114.8,113,90.86,108.6116,115.025,113.3366,105.9116,115.25,112.1
5423000,1076000,1401000,686000,3766000,6026000,30000,14000,11000,225000,74000,65000,2637000,4135000,6772000,25000000,114.8,113,90.86,108.725,115.1366,113.45,106.025,115.3616,112.2116
5423000,928000,1805000,1349000,148000,6059000,20000,14000,11000,239000,68000,68000,2730000,7705000,10435000,25000000,114.8,113,90.86,108.725,115.1366,113.45,106.025,115.3616,112.2116
5423000,1008000,2218000,2013000,105000,6059000,20000,11000,7000,239000,70000,65000,2735000,5221000,7956000,25000000,114.8,113,90.86,108.725,115.1366,113.45,106.025,115.3616,112.2116
5402000,847000,1686000,820000,105000,6059000,30000,11000,11000,239000,68000,68000,2648000,4312000,6960000,25000000,114.8,113,90.86,108.725,115.1366,113.45,106.025,115.3616,112.2116
5402000,853000,1924000,691000,105000,6097000,30000,11000,11000,215000,68000,65000,2736000,4787000,7523000,25000000,114.8,113.45,90.86,108.725,115.1366,113.45,106.025,115.3616,112.2116
5402000,874000,2423000,1048000,105000,6097000,20000,14000,11000,215000,74000,65000,2767000,7311000,10078000,25000000,114.8,113,90.86,108.8366,115.25,113.5616,106.1366,115.475,112.325
5392000,1114000,1805000,874000,105000,6097000,20000,14000,11000,215000,68000,65000,2801000,5136000,7937000,25000000,116.6,113,90.86,108.8366,115.25,113.5616,106.1366,115.475,112.325
5392000,798000,2548000,1113000,105000,6134000,30000,11000,11000,284000,68000,65000,2811000,8001000,10812000,25000000,116.6,113.45,90.86,108.8366,115.25,113.5616,106.1366,115.475,112.325
