wearable,soc,cvip,cpu,gpu,5v_sys,nvme_pwr1,nvme_pwr3,nvme_pwr2,wlan,vddp_run,vddp_s5,LPDDR_PWR,PROC_TOT_PWR,THERM_TOT_PWR,THERM_TOT_PWR-throttle,Tboard_soc1tmp,Tdiode_soc1tmp,battery,chrgr,ddr1,ddr2,mem,mero2,vrm
6332000,914000,1401000,1814000,105000,7147000,20000,30000,11000,299000,68000,65000,2518000,7303000,9821000,25000000,111.2,108.05,89.24,105.125,110.3,108.3866,102.875,110.6366,107.825
6368000,1118000,1330000,1512000,105000,7147000,20000,30000,11000,299000,68000,65000,2550000,7077000,9627000,25000000,111.2,108.05,89.24,105.35,110.525,108.725,103.1,110.8616,107.9366
6368000,839000,1411000,867000,105000,7147000,20000,76000,7000,299000,72000,65000,2611000,7251000,9862000,25000000,111.2,108.05,89.24,105.35,110.525,108.725,103.1,110.8616,107.9366
6368000,717000,1315000,1673000,335000,7161000,20000,76000,11000,229000,79000,65000,2514000,7524000,10038000,25000000,111.2,108.05,89.24,105.35,110.525,108.725,103.1,110.8616,107.9366
6399000,813000,1496000,1089000,1733000,7161000,20000,30000,11000,229000,74000,65000,2484000,9794000,12278000,25000000,111.2,108.05,89.24,105.35,110.525,108.725,103.1,110.8616,107.9366
6399000,874000,1615000,1113000,105000,7161000,20000,76000,11000,229000,72000,65000,2441000,3879000,6320000,25000000,111.2,108.05,89.24,105.35,110.525,108.725,103.1,110.8616,107.9366
6417000,928000,1387000,1574000,4449000,7039000,20000,30000,11000,232000,68000,63000,2378000,5174000,7552000,25000000,111.2,108.05,89.24,105.4616,110.75,108.95,103.2116,111.0866,108.1616
6417000,914000,1544000,2312000,105000,7039000,20000,30000,11000,232000,74000,63000,2470000,3992000,6462000,25000000,111.2,108.05,89.24,105.4616,110.75,108.95,103.2116,111.0866,108.1616
6417000,874000,1473000,1541000,105000,7039000,10000,30000,11000,232000,72000,65000,2451000,4249000,6700000,25000000,111.2,108.05,89.24,105.4616,110.75,108.95,103.2116,111.0866,108.1616
6198000,874000,1686000,1008000,3009000,6802000,20000,14000,11000,215000,74000,63000,2310000,10285000,12595000,25000000,111.2,108.05,89.24,105.4616,110.75,108.95,103.2116,111.0866,108.1616
6198000,853000,2043000,1270000,5708000,6802000,20000,30000,11000,215000,70000,63000,2322000,6635000,8957000,25000000,111.2,108.05,89.24,105.4616,110.75,108.95,103.2116,111.0866,108.1616
6198000,1016000,1758000,1371000,3418000,6802000,10000,30000,11000,215000,74000,63000,2432000,7372000,9804000,25000000,111.2,108.05,89.24,105.575,110.8616,109.0616,103.325,111.2,108.275
6335000,867000,1686000,3275000,105000,7052000,10000,30000,11000,219000,79000,63000,2387000,7788000,10175000,25000000,111.2,108.05,89.24,105.575,110.8616,109.0616,103.325,111.2,108.275
6335000,813000,1506000,1284000,105000,7052000,20000,30000,11000,219000,68000,63000,2424000,4541000,6965000,25000000,111.2,108.05,89.24,105.575,110.8616,109.0616,103.325,111.2,108.275
6335000,935000,1758000,985000,105000,7055000,20000,14000,11000,219000,74000,63000,2311000,3683000,5994000,25000000,111.2,108.05,89.24,105.575,110.8616,109.0616,103.325,111.2,108.275
